vehicle_id,registration_number,vehicle_type,make,model,manufacturing_year,color,owner_person_id,owner_organization_id,registration_date,status,source_id,confidence_score,created_at,updated_at
V00813,DL12CD9622,Motorcycle,Hyundai,Creta,2021,Red,P03853,,2026-03-22,Flagged,SRC028,0.85,2025-08-03 16:14:01,2024-07-20 10:54:46
V00814,GJ17CD9415,Motorcycle,Tata,Innova,2024,Blue,,O0151,2017-05-04,Inactive,SRC028,0.86,2025-02-27 07:35:05,2025-02-02 11:29:26
V00815,DL53CD1057,SUV,Toyota,Innova,2014,Blue,P03940,,2016-12-02,Inactive,SRC015,0.9,2024-08-11 01:26:00,2026-03-25 15:13:41
V00816,GJ09GH4231,Truck,Tata,Creta,2014,Red,P02909,,2023-04-10,Inactive,SRC024,0.96,2024-11-04 09:45:21,2025-04-28 09:18:02
V00817,MP22AB2969,Truck,Honda,Pulsar,2016,Black,P01425,,2024-12-15,Active,SRC003,0.88,2024-01-09 13:52:14,2025-10-12 05:16:23
V00818,UP48GH4649,Auto Rickshaw,Bajaj,Scorpio,2014,White,,O0190,2022-01-31,Flagged,SRC010,0.96,2025-03-27 01:38:41,2025-11-08 04:15:25
V00819,GJ75AB2291,SUV,Bajaj,City,2014,Grey,P00830,,2019-01-13,Flagged,SRC029,0.92,2025-02-06 14:44:37,2026-08-09 07:24:02
V00820,GJ92GH5681,Car,Honda,Pulsar,2025,Grey,P03100,,2023-12-11,Active,SRC011,0.92,2025-12-09 10:47:30,2025-10-14 09:08:48
V00821,DL25JK7276,Motorcycle,Toyota,Splendor,2021,Silver,,O0354,2021-11-04,Flagged,SRC004,0.92,2026-01-21 20:34:14,2024-06-29 11:43:55
V00822,RJ47GH7443,SUV,Hero,Pulsar,2018,White,P03356,,2022-05-08,Inactive,SRC007,0.85,2026-05-04 05:59:32,2024-04-27 04:46:10
V00823,RJ15GH2897,Car,Maruti Suzuki,Pulsar,2023,Grey,P02084,,2022-05-16,Inactive,SRC019,0.87,2025-10-28 13:44:59,2024-01-15 19:25:06
V00824,MH36JK7662,Motorcycle,Mahindra,City,2018,Black,P03627,,2022-01-12,Inactive,SRC020,0.97,2025-09-30 10:57:36,2025-12-01 19:59:42
V00825,MP45GH4041,Auto Rickshaw,Mahindra,Splendor,2023,Silver,P01293,,2017-10-20,Inactive,SRC015,0.92,2025-10-22 18:38:26,2026-07-29 02:23:48
V00826,MH29CD7794,Auto Rickshaw,Maruti Suzuki,Creta,2014,Grey,P03019,,2024-11-28,Flagged,SRC014,0.89,2024-02-15 17:40:09,2026-07-14 18:04:52
V00827,GJ28EF6485,Car,Mahindra,Innova,2022,Red,P00185,,2021-10-06,Active,SRC014,0.93,2024-08-13 00:15:39,2024-01-27 04:04:23
V00828,GJ40JK9849,Auto Rickshaw,Maruti Suzuki,Pulsar,2015,Blue,P02718,,2020-09-22,Inactive,SRC013,0.86,2025-08-01 22:20:31,2025-05-19 20:37:34
V00829,RJ01JK7077,Van,Bajaj,City,2020,White,P02024,,2024-02-06,Active,SRC028,0.87,2025-04-11 23:23:53,2024-10-22 11:30:54
V00830,MH37CD9804,Van,Bajaj,Nexon,2016,Grey,,O0339,2023-12-01,Active,SRC030,0.92,2024-01-19 05:26:54,2025-12-14 01:27:18
V00831,RJ29GH7345,Auto Rickshaw,Toyota,Pulsar,2020,Grey,P00358,,2020-03-12,Active,SRC020,0.81,2026-03-21 01:51:46,2025-05-31 17:40:35
V00832,UP06GH3601,Van,Hero,Nexon,2024,Black,,O0398,2023-08-19,Inactive,SRC012,0.94,2025-10-05 01:31:16,2026-01-27 16:22:24
V00833,GJ59GH7737,SUV,Hero,Creta,2020,Silver,P03861,,2022-04-18,Active,SRC029,0.83,2024-07-01 07:59:52,2024-07-31 00:58:25
V00834,KA85CD4207,SUV,Honda,Innova,2025,Grey,P03878,,2019-01-22,Active,SRC009,0.93,2025-03-29 13:56:03,2024-09-09 05:32:53
V00835,RJ56EF9814,Auto Rickshaw,Tata,Pulsar,2015,Silver,P00358,,2023-01-10,Flagged,SRC021,0.81,2024-06-26 06:38:42,2026-06-12 05:01:39
V00836,GJ83GH9402,Car,Mahindra,Scorpio,2022,Red,P03707,,2024-02-26,Active,SRC016,0.99,2024-11-13 12:19:42,2025-04-20 08:22:45
V00837,KA15EF7451,Van,Hero,Swift,2019,Black,P00979,,2023-10-17,Active,SRC021,0.99,2026-04-30 09:42:17,2025-05-21 20:05:01
V00838,UP43AB9774,Motorcycle,Bajaj,Swift,2020,Blue,P02183,,2017-12-23,Inactive,SRC023,0.83,2024-05-30 14:10:58,2024-07-27 12:47:24
V00839,DL47GH2416,Car,Maruti Suzuki,Scorpio,2014,Blue,,O0281,2021-09-24,Flagged,SRC015,0.97,2024-04-29 15:42:17,2025-10-27 06:34:24
V00840,DL89AB5236,Car,Honda,City,2015,Grey,P00873,,2022-11-10,Active,SRC013,0.88,2025-12-05 14:57:41,2025-01-31 00:35:43
V00841,MP26AB7510,Motorcycle,Toyota,City,2022,Silver,P02766,,2025-11-19,Active,SRC019,0.98,2024-03-17 07:58:11,2025-11-17 05:16:24
V00842,UP02EF9436,Car,Maruti Suzuki,Innova,2024,Grey,P03314,,2018-01-17,Inactive,SRC028,0.93,2024-01-25 07:04:18,2024-12-16 17:23:06
V00843,RJ47JK5146,Auto Rickshaw,Maruti Suzuki,Nexon,2018,Blue,P02915,,2025-12-14,Active,SRC017,0.89,2024-11-29 14:37:46,2026-06-14 18:10:05
V00844,DL77CD8511,Truck,Mahindra,Innova,2024,Silver,P02206,,2021-04-23,Inactive,SRC022,0.85,2026-02-21 10:58:24,2024-01-29 13:19:03
V00845,KA80AB6602,Auto Rickshaw,Hero,Scorpio,2024,White,P02218,,2026-02-05,Active,SRC019,0.94,2024-08-14 21:55:51,2026-05-11 17:38:40
V00846,MP99EF6776,Auto Rickshaw,Hero,Nexon,2018,Silver,P01622,,2023-08-11,Flagged,SRC021,0.88,2024-02-21 12:27:29,2025-01-26 02:34:53
V00847,MP46AB3265,Truck,Hyundai,Pulsar,2017,Grey,P00878,,2019-03-26,Flagged,SRC019,0.88,2025-02-24 20:38:22,2026-01-27 14:30:25
V00848,RJ32CD4254,Truck,Toyota,Pulsar,2022,Red,,O0499,2021-06-08,Active,SRC013,0.91,2026-04-25 09:32:53,2026-01-17 15:57:28
V00849,MP94AB2875,SUV,Maruti Suzuki,Scorpio,2018,Black,P01833,,2020-03-15,Active,SRC028,0.88,2025-01-19 20:40:18,2024-01-12 03:37:19
V00850,KA42GH4017,Car,Mahindra,City,2017,Black,P00824,,2026-01-05,Inactive,SRC015,0.82,2024-01-23 03:39:48,2024-08-25 19:37:23
V00851,GJ63EF3109,Car,Mahindra,Pulsar,2014,Grey,P00068,,2021-04-19,Flagged,SRC006,0.9,2026-03-21 11:36:58,2024-06-19 14:29:28
V00852,UP86JK8357,Car,Tata,City,2019,Grey,P00546,,2020-10-18,Inactive,SRC026,0.93,2025-01-03 20:45:18,2025-07-17 16:48:43
V00853,MP87AB8707,Van,Maruti Suzuki,Splendor,2014,White,,O0120,2026-01-22,Flagged,SRC019,0.87,2026-08-12 04:40:02,2025-07-20 22:39:32
V00854,RJ40EF4732,Auto Rickshaw,Toyota,Scorpio,2018,Silver,P01787,,2019-09-25,Flagged,SRC030,0.89,2024-06-23 23:33:23,2025-09-17 15:02:51
V00855,KA15EF7974,Motorcycle,Mahindra,Pulsar,2014,Grey,P02872,,2020-10-29,Flagged,SRC003,0.8,2025-06-22 23:46:43,2024-10-06 15:45:51
V00856,UP32CD4490,Car,Tata,Scorpio,2014,Black,P00323,,2022-08-14,Inactive,SRC016,0.83,2025-05-31 04:43:47,2024-10-11 00:19:31
V00857,MH06JK2414,Van,Maruti Suzuki,Scorpio,2019,White,P01808,,2016-10-11,Active,SRC024,0.94,2024-11-03 10:58:17,2025-09-24 00:00:46
V00858,RJ19JK6626,Auto Rickshaw,Maruti Suzuki,City,2016,Silver,,O0023,2026-07-08,Flagged,SRC011,0.95,2025-03-26 01:34:42,2025-03-19 20:29:16
V00859,MP85GH9608,Auto Rickshaw,Mahindra,Nexon,2015,White,,O0322,2023-05-06,Inactive,SRC026,0.85,2024-11-19 16:14:20,2025-08-29 04:17:19
V00860,GJ68GH4829,Motorcycle,Honda,Pulsar,2020,Grey,P02255,,2018-06-02,Inactive,SRC030,0.94,2025-10-02 14:58:43,2026-02-12 19:42:21
V00861,MH07AB8999,Motorcycle,Hero,Swift,2017,Blue,P02523,,2017-07-23,Inactive,SRC026,0.89,2025-07-21 12:04:10,2024-04-25 22:53:45
V00862,GJ30JK6597,Car,Tata,Innova,2024,Grey,P03478,,2022-09-14,Active,SRC010,0.85,2026-08-18 21:41:44,2025-01-29 09:33:37
V00863,UP45EF3683,Truck,Mahindra,Innova,2024,Blue,P01381,,2023-02-17,Flagged,SRC016,0.92,2025-06-08 23:12:38,2025-05-01 09:45:23
V00864,DL35CD9911,Car,Toyota,City,2024,Grey,P00193,,2022-12-06,Flagged,SRC021,0.94,2025-03-07 00:51:38,2025-12-14 02:28:57
V00865,DL30AB2965,Truck,Bajaj,Swift,2022,White,P02417,,2022-07-10,Flagged,SRC015,0.87,2024-05-25 02:55:40,2024-02-10 16:13:00
V00866,DL30JK6909,Van,Hero,Pulsar,2014,White,P00902,,2025-06-13,Flagged,SRC009,0.83,2025-06-14 20:59:30,2024-09-08 04:01:26
V00867,MH78GH6497,SUV,Honda,Scorpio,2024,Black,P02109,,2017-08-23,Flagged,SRC021,0.99,2025-06-29 16:54:02,2026-05-20 17:24:06
V00868,MH53CD5125,Van,Hyundai,Pulsar,2021,Blue,,O0188,2019-05-15,Active,SRC009,0.95,2026-03-16 22:02:50,2026-05-10 08:13:29
V00869,RJ84JK2012,SUV,Honda,City,2019,Black,P03931,,2026-06-17,Flagged,SRC006,0.87,2025-01-05 17:56:58,2025-02-14 04:08:12
V00870,DL14EF9951,Car,Hero,City,2019,Blue,P01074,,2018-04-14,Active,SRC004,0.92,2025-07-07 05:21:32,2026-01-01 05:32:37
V00871,UP92AB6678,Truck,Hero,Pulsar,2022,Grey,P00401,,2020-04-17,Flagged,SRC024,0.85,2025-05-11 00:10:26,2024-05-10 14:14:26
V00872,GJ11GH6280,Auto Rickshaw,Hero,Creta,2018,White,P02252,,2021-12-23,Flagged,SRC016,0.97,2026-06-01 04:34:31,2026-03-07 05:57:16
V00873,GJ99AB1490,SUV,Bajaj,Pulsar,2017,Black,P03125,,2023-05-01,Inactive,SRC029,0.83,2025-04-14 14:11:45,2025-12-07 07:58:54
V00874,MP24EF9075,Truck,Bajaj,Innova,2017,Silver,P00894,,2020-03-11,Inactive,SRC018,0.87,2026-01-08 13:29:26,2025-03-19 14:47:39
V00875,MH55AB4586,Motorcycle,Hyundai,Creta,2024,Red,P03693,,2024-03-23,Flagged,SRC006,0.85,2024-09-22 10:09:18,2026-03-24 20:03:55
V00876,GJ36GH9309,SUV,Honda,Creta,2022,Red,P00337,,2026-04-05,Inactive,SRC003,0.91,2024-11-19 00:47:15,2025-05-02 17:18:58
V00877,KA21GH7864,Motorcycle,Maruti Suzuki,Nexon,2017,Grey,P00834,,2018-01-05,Active,SRC001,0.87,2024-09-17 01:22:46,2026-06-25 17:55:26
V00878,MH26CD9349,Car,Honda,Splendor,2025,Black,P03992,,2017-10-07,Active,SRC030,0.89,2024-11-20 21:01:41,2025-04-03 17:24:13
V00879,GJ25GH6171,Truck,Hyundai,Creta,2020,Black,,O0066,2017-03-06,Inactive,SRC019,0.87,2025-06-06 09:21:08,2024-04-04 08:33:44
V00880,KA58AB9249,SUV,Hyundai,Creta,2018,Red,P03439,,2022-02-25,Inactive,SRC015,0.89,2025-12-25 14:40:11,2024-06-25 22:19:46
V00881,MP89EF4249,Truck,Maruti Suzuki,Pulsar,2016,Red,P00830,,2018-05-19,Flagged,SRC029,0.89,2024-08-23 10:46:26,2024-03-09 05:32:36
V00882,UP15AB9494,Auto Rickshaw,Hyundai,Nexon,2022,Black,P03607,,2021-05-21,Flagged,SRC023,0.85,2024-11-30 06:17:20,2025-09-17 12:56:56
V00883,KA35AB3139,Van,Maruti Suzuki,Scorpio,2019,Red,P02917,,2026-01-05,Flagged,SRC029,0.94,2024-08-08 02:17:51,2025-06-23 14:59:18
V00884,GJ82CD7139,Auto Rickshaw,Honda,Swift,2022,Silver,P01903,,2021-08-16,Flagged,SRC010,0.83,2026-06-23 10:23:00,2025-11-20 08:06:04
V00885,UP47EF3935,Truck,Hero,Pulsar,2021,Red,P02503,,2023-04-10,Inactive,SRC014,0.89,2025-02-26 16:21:41,2026-01-31 18:12:54
V00886,RJ53JK9470,Car,Honda,Innova,2024,Black,P02133,,2023-01-21,Flagged,SRC027,0.82,2026-07-19 09:25:01,2024-10-17 13:33:49
V00887,UP26CD9002,Motorcycle,Mahindra,Nexon,2020,Red,P00357,,2017-08-02,Inactive,SRC027,0.81,2026-01-16 22:59:58,2026-08-18 17:58:45
V00888,GJ40EF1985,Motorcycle,Maruti Suzuki,City,2016,Grey,P02604,,2021-06-20,Active,SRC012,0.92,2024-02-19 11:15:53,2025-02-20 00:40:23
V00889,MH12EF8807,Auto Rickshaw,Bajaj,City,2025,Silver,P03910,,2018-10-29,Flagged,SRC017,0.96,2026-03-20 17:23:24,2025-02-07 05:52:08
V00890,RJ11CD1206,SUV,Tata,Splendor,2014,White,P03872,,2016-10-02,Active,SRC019,0.81,2025-05-02 02:30:06,2025-10-18 00:09:13
V00891,RJ97EF3493,Car,Tata,Nexon,2019,Grey,P01172,,2026-05-19,Active,SRC009,0.86,2026-04-02 09:00:07,2025-01-16 08:43:53
V00892,MH79CD1623,Van,Bajaj,Innova,2018,Silver,P03277,,2020-08-27,Inactive,SRC029,0.92,2026-04-19 05:07:34,2024-08-18 12:45:32
V00893,RJ07CD8215,Car,Hero,Swift,2015,White,P03206,,2019-10-11,Flagged,SRC029,0.97,2025-08-28 05:38:14,2024-12-24 13:14:19
V00894,KA47GH6788,Motorcycle,Tata,Innova,2025,Grey,,O0192,2025-08-06,Flagged,SRC009,0.93,2024-05-19 17:55:23,2024-09-28 10:36:12
V00895,MP61AB6741,Auto Rickshaw,Bajaj,Creta,2025,White,P03996,,2023-07-04,Flagged,SRC024,0.89,2026-05-16 18:03:06,2026-01-21 22:09:39
V00896,DL72GH6390,Truck,Hyundai,Innova,2022,Blue,P00332,,2021-02-03,Active,SRC017,0.92,2024-07-01 06:11:38,2024-08-01 03:04:18
V00897,DL27GH9492,SUV,Maruti Suzuki,Splendor,2015,Blue,P00967,,2026-05-14,Inactive,SRC016,0.82,2025-01-05 20:17:19,2025-07-10 03:42:35
V00898,MH98AB1156,Car,Maruti Suzuki,City,2021,Red,,O0425,2020-12-11,Active,SRC026,0.91,2025-10-13 18:18:22,2025-02-01 12:29:18
V00899,KA43GH9452,SUV,Maruti Suzuki,Swift,2017,Grey,P01779,,2020-02-13,Active,SRC029,0.9,2025-08-06 15:39:11,2024-06-13 15:19:49
V00900,MP39GH4362,Truck,Hyundai,Swift,2016,Grey,P03841,,2024-07-09,Flagged,SRC010,0.83,2025-02-06 04:00:34,2026-03-03 07:50:32
V00901,DL25GH7939,Motorcycle,Mahindra,Creta,2025,Silver,P03952,,2019-10-04,Inactive,SRC001,0.99,2024-07-08 16:37:07,2024-06-04 12:26:11
V00902,KA03EF7666,Auto Rickshaw,Tata,Nexon,2020,Grey,,O0202,2017-11-05,Flagged,SRC006,0.97,2024-02-20 05:47:35,2024-04-17 08:53:40
V00903,MP30EF3317,Car,Honda,Splendor,2020,Black,P00214,,2023-12-05,Active,SRC005,0.93,2026-08-28 13:34:37,2025-02-16 23:57:34
V00904,DL15AB1292,Motorcycle,Hyundai,Pulsar,2025,Blue,P00537,,2022-01-17,Flagged,SRC011,0.84,2024-01-29 08:30:34,2025-02-26 03:33:30
V00905,KA45JK4058,Auto Rickshaw,Bajaj,Scorpio,2021,Red,P00786,,2024-11-06,Inactive,SRC015,0.9,2026-03-14 10:37:27,2025-05-22 05:23:38
V00906,DL19EF6427,Auto Rickshaw,Hyundai,Splendor,2022,White,P02868,,2016-10-09,Flagged,SRC007,0.84,2025-12-23 10:18:54,2024-08-23 12:33:34
V00907,MH26CD9499,Motorcycle,Mahindra,Nexon,2025,Red,P02014,,2022-11-03,Inactive,SRC011,0.86,2024-07-30 17:24:26,2024-05-26 17:48:03
V00908,DL61AB7102,SUV,Honda,City,2014,Silver,P03612,,2019-09-09,Flagged,SRC010,0.89,2026-01-28 16:55:55,2025-11-16 18:16:57
V00909,GJ15CD7897,Truck,Maruti Suzuki,Splendor,2014,Black,P00750,,2026-01-01,Flagged,SRC021,0.86,2026-05-06 16:37:51,2025-07-09 18:27:35
V00910,GJ87AB1206,Auto Rickshaw,Hero,Creta,2021,Blue,P00481,,2021-10-10,Inactive,SRC017,0.91,2025-11-28 16:25:50,2024-09-02 15:42:36
V00911,KA27GH1168,Car,Honda,Innova,2018,Silver,P01460,,2024-07-21,Inactive,SRC020,0.85,2024-02-10 03:03:33,2025-05-28 04:07:48
V00912,MH60CD8450,Motorcycle,Tata,Pulsar,2025,Blue,P01515,,2026-01-04,Inactive,SRC007,0.89,2024-10-01 03:24:54,2024-06-26 21:59:55
V00913,DL61AB3677,Motorcycle,Bajaj,Innova,2015,Silver,P01123,,2022-01-25,Flagged,SRC029,0.92,2026-06-28 16:18:49,2024-06-26 12:04:20
V00914,MH06AB2579,Motorcycle,Toyota,Innova,2017,Silver,P02448,,2025-01-14,Flagged,SRC030,0.81,2026-04-09 06:06:35,2026-01-04 20:08:00
V00915,MP66JK6810,Motorcycle,Hero,Swift,2020,Red,P03733,,2019-03-02,Inactive,SRC002,0.81,2024-06-26 21:26:43,2025-12-14 12:38:43
V00916,GJ71JK7422,Van,Tata,Pulsar,2017,Grey,,O0253,2018-10-13,Inactive,SRC020,0.82,2024-11-09 10:54:11,2025-01-08 11:43:25
V00917,GJ93JK4992,Car,Maruti Suzuki,City,2024,Silver,P00026,,2023-12-22,Inactive,SRC020,0.85,2024-04-30 01:03:21,2025-11-24 07:14:24
V00918,UP95EF2694,SUV,Honda,Swift,2020,White,P00156,,2017-04-02,Active,SRC030,0.86,2026-03-01 08:40:27,2024-07-19 16:01:28
V00919,RJ02GH2235,Car,Toyota,Swift,2014,Blue,P00661,,2017-01-16,Active,SRC016,0.95,2026-08-19 03:03:47,2025-10-24 17:48:14
V00920,KA47CD8222,Motorcycle,Hyundai,Splendor,2021,Red,,O0318,2022-02-12,Inactive,SRC001,0.91,2024-01-07 16:35:15,2026-07-16 12:25:06
V00921,RJ74GH6955,Auto Rickshaw,Mahindra,Creta,2024,Red,P01276,,2025-12-31,Active,SRC012,0.94,2025-08-10 04:06:48,2025-08-15 00:09:12
V00922,KA09GH5898,Motorcycle,Mahindra,Nexon,2022,Blue,P03869,,2020-11-20,Active,SRC013,0.96,2025-07-23 01:54:06,2024-08-09 23:01:41
V00923,MP06JK8456,SUV,Hyundai,Pulsar,2022,Black,P03960,,2024-03-17,Flagged,SRC022,0.97,2025-12-29 12:05:13,2026-04-09 02:00:06
V00924,KA46GH2572,Truck,Hero,Nexon,2024,Red,,O0252,2017-02-19,Active,SRC002,0.93,2025-10-31 19:49:53,2024-06-06 15:25:44
V00925,GJ61JK7665,Auto Rickshaw,Hyundai,Pulsar,2019,Blue,P03788,,2021-09-25,Inactive,SRC004,0.94,2024-11-27 07:25:37,2026-07-23 03:32:25
V00926,MP94JK4347,Motorcycle,Tata,Swift,2020,Silver,P00027,,2022-10-19,Inactive,SRC006,0.8,2024-02-13 04:12:11,2025-09-19 01:55:19
V00927,MH79JK4938,Van,Hyundai,City,2025,White,P02000,,2020-11-11,Flagged,SRC028,0.81,2025-12-06 05:03:41,2026-02-25 12:05:45
V00928,KA90CD7607,Motorcycle,Maruti Suzuki,Nexon,2020,Silver,,O0360,2026-01-10,Flagged,SRC028,0.92,2026-08-04 07:45:36,2025-01-21 20:32:31
V00929,UP72AB4783,Car,Toyota,Creta,2024,Black,P03597,,2024-07-19,Active,SRC024,0.88,2026-04-20 13:56:30,2025-09-13 14:15:17
V00930,MP90GH8581,Motorcycle,Tata,Innova,2021,Blue,P02156,,2019-01-16,Active,SRC014,0.84,2024-05-14 05:30:21,2025-05-30 15:59:00
V00931,MH29AB6331,Auto Rickshaw,Mahindra,Nexon,2019,Black,P00439,,2021-01-24,Inactive,SRC002,0.81,2026-06-07 06:22:06,2025-05-09 06:59:50
V00932,KA14CD5004,Car,Hero,Scorpio,2022,Blue,P02210,,2020-08-18,Flagged,SRC022,0.81,2026-07-31 00:04:00,2025-06-28 02:40:48
V00933,MH22AB3231,SUV,Mahindra,Pulsar,2019,Black,P02580,,2025-07-07,Active,SRC002,0.81,2025-07-21 19:39:13,2024-03-27 19:15:25
V00934,GJ43CD1771,Auto Rickshaw,Toyota,Swift,2014,Blue,P02617,,2025-04-20,Flagged,SRC003,0.81,2026-05-09 15:26:48,2025-02-28 03:42:26
V00935,MP42JK1460,Truck,Toyota,Creta,2015,Red,P01891,,2018-07-27,Active,SRC027,0.97,2026-01-30 19:04:53,2024-09-08 18:49:38
V00936,MP86EF2757,Motorcycle,Tata,Innova,2014,White,,O0166,2016-12-02,Active,SRC006,0.97,2024-04-07 23:17:09,2025-04-05 06:01:19
V00937,GJ08JK3977,Van,Hero,Swift,2017,Blue,P03134,,2023-04-26,Active,SRC019,0.89,2025-06-14 20:28:02,2025-08-14 05:16:29
V00938,DL76AB5657,Truck,Mahindra,Splendor,2015,Blue,P01798,,2017-07-30,Active,SRC002,0.85,2025-02-07 08:32:26,2024-05-01 12:47:02
V00939,GJ49JK9219,Car,Hero,Innova,2020,White,P00501,,2022-07-02,Active,SRC019,0.87,2025-07-14 01:05:35,2025-05-12 13:33:32
V00940,GJ70CD6559,Truck,Hyundai,Nexon,2021,Silver,P03971,,2022-05-22,Active,SRC014,0.94,2026-06-12 22:22:02,2024-07-30 03:44:47
V00941,RJ79JK1916,SUV,Tata,Scorpio,2024,Black,P03553,,2019-08-12,Flagged,SRC022,0.94,2026-04-17 16:46:05,2026-04-16 20:44:23
V00942,UP98JK2147,Van,Mahindra,Innova,2025,Grey,P00056,,2018-12-10,Active,SRC030,0.92,2024-11-13 23:11:14,2024-02-04 17:31:30
V00943,UP05EF9641,SUV,Hyundai,Creta,2022,Silver,,O0139,2017-09-06,Inactive,SRC015,0.89,2025-05-30 21:05:10,2025-09-02 19:53:03
V00944,RJ58EF8739,Van,Bajaj,Nexon,2021,White,P00096,,2018-09-03,Active,SRC028,0.95,2026-07-01 19:24:54,2024-06-03 11:27:04
V00945,MP37CD1540,Motorcycle,Maruti Suzuki,Splendor,2017,Red,P03873,,2024-02-05,Flagged,SRC012,0.84,2025-10-04 17:46:09,2026-02-25 17:30:18
V00946,UP65AB6273,Truck,Hero,Swift,2014,Red,P00590,,2026-04-14,Inactive,SRC030,0.96,2024-06-01 07:23:14,2024-03-17 19:20:45
V00947,MP55JK1011,Car,Toyota,Scorpio,2018,Red,,O0197,2025-09-08,Inactive,SRC011,0.86,2025-03-29 19:23:43,2024-08-09 16:05:25
V00948,DL13EF5901,SUV,Mahindra,City,2018,Grey,P01219,,2019-07-28,Flagged,SRC020,0.83,2026-03-15 12:14:50,2024-05-17 22:24:31
V00949,UP28JK6633,Car,Hyundai,Scorpio,2022,Black,P01697,,2026-06-07,Active,SRC009,0.97,2025-08-22 11:45:48,2026-08-09 00:02:10
V00950,GJ11EF6524,Motorcycle,Tata,Splendor,2021,Grey,,O0331,2019-06-21,Flagged,SRC015,0.82,2024-01-17 06:21:16,2025-11-04 05:47:22
V00951,DL83GH2923,Van,Maruti Suzuki,Swift,2015,Black,P02530,,2017-09-11,Active,SRC004,0.85,2025-09-09 06:42:52,2024-10-15 03:54:47
V00952,UP87GH9217,Van,Hyundai,Splendor,2024,Blue,,O0467,2018-10-18,Inactive,SRC022,0.93,2025-01-22 11:14:26,2025-05-02 15:13:52
V00953,MH74CD1957,Truck,Maruti Suzuki,Splendor,2021,Black,P02372,,2020-02-17,Inactive,SRC018,0.86,2024-03-05 19:31:13,2026-03-10 09:53:20
V00954,DL83AB7793,Motorcycle,Toyota,Swift,2023,Silver,P00213,,2016-11-10,Inactive,SRC023,0.87,2024-08-22 03:57:17,2025-02-25 16:22:16
V00955,UP01GH9468,Truck,Maruti Suzuki,Nexon,2019,Red,P01370,,2017-02-05,Inactive,SRC024,0.83,2024-04-27 06:32:05,2025-09-05 09:28:36
V00956,UP77GH4237,Van,Honda,Swift,2021,Red,P03147,,2020-02-27,Active,SRC009,0.97,2025-01-27 21:26:26,2026-08-09 17:29:21
V00957,GJ16GH2706,Van,Hero,Nexon,2017,Grey,P00711,,2022-01-19,Flagged,SRC021,0.88,2026-05-20 07:42:12,2025-04-18 05:00:35
V00958,UP02EF4675,Motorcycle,Maruti Suzuki,Creta,2024,Blue,P02328,,2021-03-18,Active,SRC011,0.82,2025-02-23 09:44:02,2024-09-25 17:42:39
V00959,GJ58AB5233,Truck,Toyota,Innova,2014,Black,P01752,,2025-09-21,Active,SRC003,0.85,2025-08-05 17:08:32,2024-02-19 02:49:00
V00960,UP99EF5435,Van,Hyundai,Innova,2020,Silver,P03748,,2025-04-03,Active,SRC007,0.96,2026-03-21 20:20:42,2024-12-29 08:21:36
V00961,KA91AB1174,Van,Honda,Scorpio,2022,Black,P03958,,2024-06-18,Inactive,SRC018,0.83,2024-10-10 05:21:26,2025-08-07 10:48:20
V00962,MP19AB6221,Motorcycle,Bajaj,Nexon,2014,Grey,P00587,,2024-01-25,Flagged,SRC030,0.93,2026-04-21 15:25:34,2025-08-30 18:59:09
V00963,DL47GH6128,Auto Rickshaw,Hero,Creta,2025,Blue,P01933,,2021-10-04,Inactive,SRC029,0.91,2026-05-05 22:13:49,2026-06-30 17:22:56
V00964,GJ03AB8147,Truck,Hero,Scorpio,2020,Silver,,O0073,2023-06-12,Flagged,SRC015,0.95,2025-06-04 01:10:53,2024-06-04 09:56:36
V00965,GJ76CD4449,Car,Toyota,Creta,2015,White,P02388,,2018-03-02,Flagged,SRC018,0.81,2024-03-12 02:48:46,2024-01-23 03:42:43
V00966,MP30EF8512,Car,Maruti Suzuki,Scorpio,2025,Grey,P00811,,2026-06-19,Inactive,SRC024,0.82,2024-05-09 19:28:36,2026-07-19 04:01:42
V00967,DL65AB9615,Truck,Mahindra,Splendor,2020,White,,O0185,2019-01-08,Inactive,SRC003,0.92,2024-04-29 08:06:11,2025-07-19 20:59:54
V00968,GJ44AB8385,SUV,Honda,Scorpio,2023,White,P00542,,2020-07-21,Flagged,SRC016,0.98,2024-07-12 03:29:44,2025-11-08 02:38:27
V00969,RJ35AB9960,Motorcycle,Honda,City,2018,Black,P03428,,2019-05-02,Inactive,SRC002,0.83,2026-06-25 05:38:17,2024-09-12 13:10:29
V00970,KA41JK2391,Car,Hero,Splendor,2015,Grey,P01372,,2024-07-01,Inactive,SRC027,0.88,2024-11-03 00:23:42,2024-01-18 11:32:48
V00971,GJ63JK1016,Motorcycle,Hyundai,Pulsar,2022,Black,P01012,,2022-04-22,Active,SRC002,0.8,2024-10-08 11:07:29,2024-04-08 14:23:14
V00972,DL94GH6389,SUV,Mahindra,Splendor,2014,White,,O0105,2024-06-06,Active,SRC005,0.98,2025-06-04 20:48:21,2025-06-18 01:04:37
V00973,MH68JK8520,Auto Rickshaw,Tata,Nexon,2018,Blue,P02397,,2019-04-04,Inactive,SRC014,0.82,2025-09-01 16:36:00,2025-10-23 06:07:19
V00974,MH40JK9100,Van,Bajaj,Swift,2015,Black,P02782,,2023-04-20,Active,SRC001,0.94,2024-06-30 06:50:15,2024-03-05 05:50:59
