location_id,location_name,location_type,address,city,state,country,latitude,longitude,postal_code,risk_category,source_id,confidence_score,created_at,updated_at
L00511,Junction 361,Residence,"07/493, Kibe Circle",Jaipur,Rajasthan,India,18.567264,74.306688,162325,High,SRC007,0.94,2025-09-21 01:54:48,2025-10-05 06:54:48
L00512,Office 868,Hotel,"H.No. 40, Chowdhury Street",Jabalpur,Madhya Pradesh,India,8.459339,87.938807,322760,High,SRC029,0.92,2026-04-18 04:20:32,2026-05-17 03:20:32
L00513,Industrial Area 395,Transport Hub,"H.No. 916, Tella Path",Kanpur,Uttar Pradesh,India,9.880503,74.981588,643855,Low,SRC029,0.8,2025-12-21 07:17:57,2026-01-18 17:17:57
L00514,Hotel 835,Commercial Area,"31, Balan Circle",Hyderabad,Telangana,India,17.800149,77.129518,830976,Unknown,SRC004,0.87,2025-07-22 18:26:43,2026-02-03 08:35:55
L00515,Hotel 876,Industrial Site,"35, Tank Nagar",Indore,Madhya Pradesh,India,12.001552,75.926403,318859,Low,SRC017,0.8,2024-08-17 13:19:19,2025-03-31 06:06:27
L00516,Junction 861,Warehouse,"359, Basu Road",Nagpur,Maharashtra,India,21.506578,79.581218,332433,High,SRC019,0.88,2026-04-08 09:10:52,2026-04-26 12:10:52
L00517,Warehouse 604,Warehouse,"98, Modi Road",Lucknow,Uttar Pradesh,India,8.303553,81.790601,389025,High,SRC013,0.9,2026-05-27 13:13:50,2026-06-12 14:13:50
L00518,Hotel 681,Public Place,"27/806, Krishnamurthy Marg",Dewas,Madhya Pradesh,India,24.204707,87.22996,856786,Unknown,SRC023,0.79,2025-05-16 06:17:56,2025-05-20 20:17:56
L00519,Station 552,Hotel,"51/270, Chauhan Zila",Pune,Maharashtra,India,9.658154,74.784275,606370,High,SRC008,0.97,2026-02-04 03:03:07,2026-02-16 01:03:07
L00520,Mall 211,Commercial Area,"H.No. 45, Nayar Marg",Gwalior,Madhya Pradesh,India,27.305039,82.156492,541423,Unknown,SRC027,0.88,2025-11-10 11:53:50,2025-11-20 20:53:50
L00521,Office 927,Warehouse,"H.No. 50, Mody",Bhopal,Madhya Pradesh,India,25.88034,72.283967,382258,Unknown,SRC016,0.77,2024-03-03 13:18:40,2025-11-22 21:15:28
L00522,Station 134,Transport Hub,"01/190, Banerjee Path",Indore,Madhya Pradesh,India,15.257093,86.626784,428164,Medium,SRC024,0.84,2026-07-16 16:24:05,2026-08-04 04:24:05
L00523,Junction 274,Bank,"81/063, Parikh Path",Hyderabad,Telangana,India,12.464197,77.836069,851040,Medium,SRC009,0.77,2025-11-20 18:55:08,2025-12-04 21:55:08
L00524,Apartment 637,Office,"H.No. 82, Tak Road",Ahmedabad,Gujarat,India,8.613015,75.471398,825845,Medium,SRC024,0.92,2025-07-27 07:09:16,2025-08-12 05:09:16
L00525,Station 859,Public Place,"H.No. 01, Rajagopal Zila",Lucknow,Uttar Pradesh,India,27.326642,85.707921,117832,Low,SRC029,0.85,2025-02-28 13:49:48,2025-03-21 22:05:38
L00526,Junction 482,Bank,"19, Batta Street",Gurugram,Haryana,India,20.917993,74.171894,785744,Low,SRC023,0.97,2024-11-28 04:46:22,2026-03-21 10:33:50
L00527,Market 303,Residence,"43/19, Rajagopal Ganj",Ujjain,Madhya Pradesh,India,19.026085,80.14875,711625,Medium,SRC024,0.86,2024-07-16 08:27:40,2024-07-20 11:27:40
L00528,Office 404,Residence,"62/91, Soni Circle",Kanpur,Uttar Pradesh,India,23.847107,82.278575,759372,Unknown,SRC016,0.92,2025-04-10 07:14:01,2026-07-27 21:14:05
L00529,Hotel 660,Hotel,"H.No. 586, Bajaj Street",Bengaluru,Karnataka,India,11.767786,86.931119,138947,High,SRC005,0.78,2025-10-10 03:14:57,2026-08-06 01:55:19
L00530,Road 232,Warehouse,"H.No. 07, Lad",Mumbai,Maharashtra,India,10.678649,74.05038,393411,Unknown,SRC016,0.86,2024-06-28 17:29:49,2024-07-31 09:59:05
L00531,Industrial Area 468,Transport Hub,"H.No. 62, Naik Circle",Dewas,Madhya Pradesh,India,15.242239,82.791245,696720,Low,SRC006,0.99,2025-01-21 12:47:48,2026-01-08 21:02:38
L00532,Mall 899,Commercial Area,"40, Prabhakar Path",Lucknow,Uttar Pradesh,India,11.734026,73.59692,375016,High,SRC017,0.82,2024-01-01 01:38:00,2024-12-20 13:41:18
L00533,Apartment 729,Public Place,"H.No. 78, Bhatnagar Chowk",Bhopal,Madhya Pradesh,India,11.792088,75.684687,372873,Unknown,SRC023,0.93,2024-12-17 20:54:42,2025-01-24 14:52:13
L00534,Mall 853,Industrial Site,"42, Sachdev",Gurugram,Haryana,India,25.463628,74.821536,399909,Low,SRC025,0.93,2024-10-31 06:59:52,2025-04-03 17:20:19
L00535,Industrial Area 340,Industrial Site,"74/168, Sura Marg",Ahmedabad,Gujarat,India,12.931682,82.61419,489961,High,SRC015,0.93,2025-11-01 22:01:36,2026-06-26 07:26:14
L00536,Station 591,Hotel,"60/080, Mander Road",Bhopal,Madhya Pradesh,India,21.649389,74.842532,583510,High,SRC008,0.78,2024-02-15 23:08:24,2025-10-13 04:17:59
L00537,Office 997,Commercial Area,"H.No. 760, Lanka Ganj",Bhopal,Madhya Pradesh,India,14.209731,73.299421,300734,Unknown,SRC023,0.91,2024-03-26 06:46:19,2024-05-30 19:31:01
L00538,Road 974,Transport Hub,"21/281, Iyer Ganj",Gurugram,Haryana,India,16.230188,87.794534,730093,Unknown,SRC017,0.91,2026-01-04 07:40:17,2026-04-22 12:02:35
L00539,Mall 780,Industrial Site,"53/741, Sahni Street",Ujjain,Madhya Pradesh,India,23.747928,75.443988,356865,Unknown,SRC024,0.97,2025-10-27 04:32:42,2025-11-03 07:32:42
L00540,Road 334,Transport Hub,"94/20, Dora Marg",Pune,Maharashtra,India,23.60536,77.248473,887820,Medium,SRC023,0.98,2026-03-27 16:05:28,2026-04-18 17:05:28
L00541,Mall 344,Bank,"H.No. 36, Nadkarni Path",Gwalior,Madhya Pradesh,India,11.458331,87.245667,205384,High,SRC021,0.76,2026-04-03 07:08:13,2026-04-16 01:08:13
L00542,Junction 472,Hotel,"515, D’Alia Chowk",Bengaluru,Karnataka,India,17.886586,81.135157,195467,Medium,SRC013,0.91,2024-05-27 07:22:08,2025-08-04 08:45:26
L00543,Road 389,Commercial Area,"H.No. 18, Barad Path",Lucknow,Uttar Pradesh,India,13.841194,87.358988,113835,Unknown,SRC022,0.86,2024-03-05 22:59:43,2025-02-28 08:34:08
L00544,Industrial Area 568,Warehouse,"H.No. 76, Wason Path",Ujjain,Madhya Pradesh,India,24.201816,84.708764,885476,Low,SRC002,0.88,2024-06-22 09:14:48,2025-02-18 03:19:31
L00545,Market 808,Residence,"48/673, Badal Chowk",Gwalior,Madhya Pradesh,India,9.948346,76.088361,197617,Unknown,SRC022,0.85,2026-03-15 19:25:31,2026-03-18 19:25:31
L00546,Station 187,Commercial Area,"H.No. 17, Goyal Street",Bhopal,Madhya Pradesh,India,9.716133,79.815083,514588,High,SRC004,0.81,2024-11-15 07:58:34,2024-11-15 20:58:34
L00547,Market 579,Public Place,"99/09, Anne Zila",Hyderabad,Telangana,India,16.906097,82.119464,431673,Low,SRC022,0.87,2024-01-13 15:59:01,2026-06-16 18:14:13
L00548,Junction 647,Commercial Area,"90/73, Magar",Indore,Madhya Pradesh,India,18.296888,79.739959,403906,Medium,SRC009,0.79,2025-10-20 15:36:25,2025-10-27 20:36:25
L00549,Industrial Area 879,Transport Hub,"H.No. 872, Sunder",Dewas,Madhya Pradesh,India,25.531401,83.531141,345058,Unknown,SRC014,0.83,2026-07-09 09:23:50,2026-07-22 13:23:50
L00550,Road 305,Industrial Site,"02/446, Mane",Jabalpur,Madhya Pradesh,India,11.967498,72.71798,236104,High,SRC004,0.86,2025-04-22 03:09:35,2025-07-31 11:40:21
L00551,Industrial Area 160,Commercial Area,"H.No. 421, Nagi Road",Hyderabad,Telangana,India,9.278919,82.440558,823321,High,SRC007,0.93,2024-07-29 06:19:29,2026-05-10 08:31:27
L00552,Hotel 238,Public Place,"38/68, Deshpande Street",Pune,Maharashtra,India,17.265915,82.808211,723561,Unknown,SRC016,0.86,2024-03-03 03:55:39,2026-04-30 00:07:47
L00553,Office 398,Commercial Area,"14, Narang Chowk",Nagpur,Maharashtra,India,18.640649,79.713704,297882,Low,SRC007,0.91,2024-08-28 12:11:50,2024-11-26 00:49:33
L00554,Junction 726,Bank,"H.No. 844, Ramakrishnan Road",Indore,Madhya Pradesh,India,19.98531,76.108172,488356,Unknown,SRC030,0.86,2024-07-12 22:21:47,2024-10-04 00:18:06
L00555,Mall 31,Public Place,"88, Cherian Nagar",Dewas,Madhya Pradesh,India,9.706781,82.565791,710869,Low,SRC016,0.95,2025-01-16 19:45:15,2025-01-17 11:45:15
L00556,Station 909,Public Place,"H.No. 00, Hora Street",Jaipur,Rajasthan,India,20.084954,79.960578,641407,High,SRC016,0.79,2025-03-17 06:03:00,2026-03-28 11:06:29
L00557,Industrial Area 123,Warehouse,"H.No. 054, Narayanan Ganj",Ujjain,Madhya Pradesh,India,13.796619,75.684214,371834,Unknown,SRC014,0.87,2026-05-17 05:28:11,2026-06-01 22:28:11
L00558,Market 224,Warehouse,"99/229, Bhargava Zila",Pune,Maharashtra,India,14.965297,75.15561,778585,High,SRC023,0.78,2025-08-16 03:22:33,2026-07-23 23:49:24
L00559,Hotel 545,Bank,"92/892, Shere Zila",Vadodara,Gujarat,India,22.552937,86.231258,128750,Unknown,SRC007,0.83,2024-09-11 13:50:09,2026-07-29 02:31:57
L00560,Industrial Area 993,Industrial Site,"646, Randhawa Zila",Indore,Madhya Pradesh,India,23.185409,83.937883,501860,Unknown,SRC006,0.88,2024-11-24 09:37:48,2024-12-08 10:37:48
L00561,Road 305,Bank,"90/786, Char Zila",Pune,Maharashtra,India,24.822748,76.288472,634226,Unknown,SRC024,0.91,2024-10-20 01:45:49,2025-09-30 17:27:31
L00562,Office 697,Public Place,"H.No. 826, Subramanian Ganj",Ujjain,Madhya Pradesh,India,9.76335,81.750291,646225,Medium,SRC022,0.85,2024-02-12 01:49:56,2025-03-11 14:51:21
L00563,Warehouse 790,Public Place,"21, Kibe",Pune,Maharashtra,India,11.521094,87.393137,593016,Unknown,SRC011,0.84,2025-05-08 08:11:12,2025-05-10 06:11:12
L00564,Junction 229,Residence,"H.No. 719, Dave",Ahmedabad,Gujarat,India,19.661371,73.018129,751171,High,SRC013,0.96,2024-09-02 19:06:38,2026-04-13 21:04:31
L00565,Apartment 17,Residence,"428, Nagar Chowk",Jaipur,Rajasthan,India,21.038912,75.213624,731101,Medium,SRC023,0.97,2025-03-28 12:58:54,2025-04-23 16:58:54
L00566,Hotel 696,Office,"91, Sachdeva Street",Bhopal,Madhya Pradesh,India,15.776816,72.903783,540985,Unknown,SRC028,0.93,2025-01-24 23:10:33,2026-04-26 15:44:54
L00567,Junction 860,Industrial Site,"934, Dara Circle",Bhopal,Madhya Pradesh,India,10.161884,75.271707,640440,High,SRC025,0.96,2026-01-17 21:04:03,2026-02-15 07:04:03
L00568,Industrial Area 767,Hotel,"H.No. 22, Sant Zila",Mumbai,Maharashtra,India,20.087041,77.838247,680069,Medium,SRC016,0.97,2026-01-25 08:18:43,2026-02-21 14:18:43
L00569,Road 325,Industrial Site,"678, Om",Dewas,Madhya Pradesh,India,15.85134,79.372974,792806,Low,SRC011,0.84,2026-05-14 14:41:11,2026-05-29 06:41:11
L00570,Road 599,Residence,"82/481, Grewal Chowk",Lucknow,Uttar Pradesh,India,17.484067,87.771061,131158,Unknown,SRC020,0.93,2026-03-02 08:26:35,2026-03-19 09:26:35
L00571,Hotel 300,Industrial Site,"421, Dutta Zila",Gwalior,Madhya Pradesh,India,11.661615,85.153478,828829,Unknown,SRC001,0.76,2024-04-01 22:51:18,2024-12-06 07:17:01
L00572,Road 254,Hotel,"H.No. 543, Goel Ganj",Jabalpur,Madhya Pradesh,India,23.518607,85.206,259543,Medium,SRC005,0.84,2024-05-16 20:28:25,2025-11-08 08:00:16
L00573,Apartment 483,Transport Hub,"39/220, Varkey Chowk",Hyderabad,Telangana,India,16.413849,74.505664,326253,Medium,SRC014,0.93,2025-11-05 03:40:36,2025-11-16 19:40:36
L00574,Junction 78,Commercial Area,"08/167, Kohli Street",Kanpur,Uttar Pradesh,India,17.994443,73.337472,693510,Medium,SRC024,0.9,2025-03-27 12:38:06,2025-05-14 03:36:30
L00575,Mall 273,Warehouse,"H.No. 34, Pathak Ganj",Ujjain,Madhya Pradesh,India,22.007694,82.33836,794154,Low,SRC024,0.89,2026-05-19 01:27:24,2026-05-23 05:27:24
L00576,Warehouse 485,Public Place,"17, Pillai Road",Kota,Rajasthan,India,21.328668,86.51509,637801,High,SRC018,0.89,2025-05-21 05:56:24,2026-08-01 23:42:51
L00577,Apartment 710,Commercial Area,"H.No. 300, Gulati Marg",Jabalpur,Madhya Pradesh,India,15.230622,74.074337,558239,High,SRC018,0.87,2026-07-10 20:47:17,2026-08-02 21:47:17
L00578,Station 200,Residence,"36/181, Sarna Path",Indore,Madhya Pradesh,India,23.676697,74.421782,764237,Medium,SRC018,0.94,2025-05-31 05:03:49,2025-06-23 18:03:49
L00579,Road 951,Hotel,"90, Sharma Road",Dewas,Madhya Pradesh,India,23.947564,77.709032,523033,Medium,SRC018,0.95,2025-11-04 13:37:11,2025-11-10 08:37:11
L00580,Road 510,Office,"H.No. 232, Ahluwalia",Lucknow,Uttar Pradesh,India,15.491286,86.300365,112493,High,SRC026,0.97,2024-09-29 14:03:44,2025-09-04 22:48:16
L00581,Junction 497,Warehouse,"82/212, Prabhakar Zila",Kota,Rajasthan,India,16.21077,82.62702,108809,Unknown,SRC009,0.85,2025-06-11 13:48:20,2025-06-21 04:48:20
L00582,Hotel 35,Bank,"65, Kara",Vadodara,Gujarat,India,21.688967,86.34986,614008,Medium,SRC004,0.93,2025-12-05 08:20:15,2026-01-01 12:20:15
L00583,Mall 972,Commercial Area,"860, Wason Marg",Gwalior,Madhya Pradesh,India,22.519488,72.788484,174470,Low,SRC030,0.88,2026-06-20 06:34:04,2026-06-24 13:34:04
L00584,Station 758,Transport Hub,"249, Lalla",Surat,Gujarat,India,24.376496,87.071414,639160,Low,SRC024,0.91,2024-02-16 01:57:29,2025-01-19 09:39:45
L00585,Warehouse 667,Residence,"H.No. 658, Bala Chowk",Kanpur,Uttar Pradesh,India,14.40121,72.168599,529506,Low,SRC018,0.97,2024-08-26 04:42:01,2026-04-19 15:17:39
L00586,Station 499,Bank,"H.No. 678, Kapadia Path",Kanpur,Uttar Pradesh,India,24.074313,76.159917,445675,Unknown,SRC014,0.77,2025-09-19 04:55:07,2025-10-04 05:55:07
L00587,Industrial Area 545,Industrial Site,"63/24, Issac Ganj",Mumbai,Maharashtra,India,27.0956,78.030845,473406,Unknown,SRC026,0.9,2026-05-28 10:15:28,2026-06-13 03:15:28
L00588,Hotel 249,Hotel,"26, Wagle",Jaipur,Rajasthan,India,12.679406,85.075817,205660,Unknown,SRC009,0.93,2024-11-20 11:50:06,2025-07-14 01:38:51
L00589,Apartment 204,Bank,"197, Ratti Road",Kota,Rajasthan,India,19.543142,85.769909,638256,Medium,SRC026,0.96,2025-08-05 21:37:35,2025-08-31 01:37:35
L00590,Office 515,Office,"61/976, Chander Circle",Kota,Rajasthan,India,20.322635,73.188232,891020,Low,SRC006,0.8,2025-06-14 02:06:24,2025-11-27 10:51:54
L00591,Apartment 563,Bank,"899, Saini Ganj",Ahmedabad,Gujarat,India,12.897475,87.79109,101584,Low,SRC011,0.98,2025-06-01 15:16:27,2025-06-02 12:16:27
L00592,Road 297,Residence,"H.No. 84, Gour Street",Gwalior,Madhya Pradesh,India,14.389821,82.134321,865207,High,SRC016,0.78,2025-04-29 21:55:19,2026-03-23 18:24:22
L00593,Market 640,Bank,"H.No. 256, Soman Ganj",Kota,Rajasthan,India,25.285958,82.265532,169097,Unknown,SRC006,0.89,2024-05-24 20:40:48,2025-03-05 17:46:13
L00594,Hotel 973,Bank,"85/577, Soni",Nagpur,Maharashtra,India,17.017937,87.624107,840852,Unknown,SRC013,0.75,2025-12-31 04:47:29,2026-01-01 17:47:29
L00595,Hotel 595,Office,"H.No. 982, Din Chowk",Kanpur,Uttar Pradesh,India,20.129965,73.490141,603830,High,SRC016,0.98,2024-06-03 21:46:30,2025-11-18 01:52:00
L00596,Station 447,Commercial Area,"28, Mohanty Street",Pune,Maharashtra,India,12.099717,79.059525,829292,High,SRC017,0.86,2024-09-13 01:10:19,2025-05-27 14:02:44
L00597,Mall 766,Commercial Area,"92/59, Rana Circle",Ahmedabad,Gujarat,India,26.063161,85.953469,241954,Unknown,SRC004,0.81,2026-06-22 04:45:39,2026-07-18 05:45:39
L00598,Mall 260,Transport Hub,"H.No. 762, Rai Marg",Bengaluru,Karnataka,India,13.278921,84.682335,289257,Unknown,SRC003,0.97,2025-02-20 11:50:17,2026-01-14 11:36:06
L00599,Road 328,Warehouse,"H.No. 14, Patel Marg",Pune,Maharashtra,India,14.778949,76.01559,143099,Unknown,SRC016,0.82,2026-07-30 10:54:10,2026-08-04 02:54:10
L00600,Office 82,Warehouse,"93/15, Batra Ganj",Delhi,Delhi,India,12.445202,76.38664,865483,Unknown,SRC015,0.84,2026-03-01 19:00:41,2026-03-05 09:00:41
L00601,Road 84,Industrial Site,"71, Chawla",Ujjain,Madhya Pradesh,India,23.119077,85.321702,425186,Unknown,SRC011,0.84,2025-08-30 03:31:41,2025-12-26 04:46:28
L00602,Mall 869,Hotel,"71, Patla Chowk",Hyderabad,Telangana,India,10.536658,74.998386,409758,Low,SRC021,0.94,2025-01-01 04:43:44,2026-07-20 04:46:45
L00603,Hotel 604,Residence,"93/474, Patla",Bhopal,Madhya Pradesh,India,14.393783,77.61088,279757,Low,SRC015,0.81,2025-09-07 04:49:05,2025-09-20 18:49:05
L00604,Mall 374,Transport Hub,"H.No. 307, Venkataraman",Surat,Gujarat,India,8.648341,83.669712,363486,Low,SRC019,0.8,2024-03-21 07:22:19,2025-12-01 20:10:07
L00605,Office 298,Public Place,"87/93, Balasubramanian Road",Ahmedabad,Gujarat,India,10.513701,82.523327,869384,Unknown,SRC004,0.99,2024-03-10 12:26:23,2026-08-11 11:44:39
L00606,Road 240,Hotel,"H.No. 787, Karnik Nagar",Mumbai,Maharashtra,India,26.75473,86.564372,672335,Unknown,SRC011,0.81,2024-05-25 19:39:45,2025-01-12 02:29:29
L00607,Apartment 898,Commercial Area,"06, Ganesh Circle",Vadodara,Gujarat,India,20.250644,79.556875,797646,Low,SRC019,0.85,2025-05-01 07:33:09,2026-01-22 23:15:44
L00608,Mall 191,Office,"42, Padmanabhan Nagar",Dewas,Madhya Pradesh,India,19.888224,86.65963,140675,Unknown,SRC018,0.87,2025-05-29 02:09:33,2025-06-18 03:09:33
L00609,Industrial Area 517,Industrial Site,"62/011, Anand",Surat,Gujarat,India,10.926003,83.224958,887090,Unknown,SRC007,0.86,2025-07-20 17:30:22,2026-02-14 09:54:41
L00610,Apartment 49,Bank,"266, Mand Ganj",Kota,Rajasthan,India,17.113129,81.29671,645040,Medium,SRC028,0.85,2025-11-15 10:21:28,2025-12-09 08:21:28
L00611,Station 28,Bank,"592, Aurora Street",Jaipur,Rajasthan,India,21.146933,87.932293,139520,High,SRC030,0.83,2025-04-04 15:36:57,2025-04-28 19:36:57
L00612,Market 703,Transport Hub,"35/932, Salvi Path",Indore,Madhya Pradesh,India,13.548828,77.820797,837015,Low,SRC015,0.92,2025-03-17 20:05:07,2026-03-01 10:02:59
L00613,Station 161,Residence,"H.No. 16, Doshi Marg",Bengaluru,Karnataka,India,21.725373,72.275484,459848,Unknown,SRC020,0.81,2026-03-09 08:26:43,2026-03-18 13:26:43
L00614,Office 415,Commercial Area,"16, Kapoor",Dewas,Madhya Pradesh,India,10.954327,80.268699,175682,High,SRC010,0.84,2025-10-15 18:18:32,2025-10-24 17:18:32
L00615,Hotel 637,Transport Hub,"H.No. 15, Balan Path",Indore,Madhya Pradesh,India,21.414223,83.805377,457004,Unknown,SRC016,0.78,2025-10-18 08:05:55,2026-04-17 03:50:07
L00616,Industrial Area 328,Hotel,"375, Chana",Delhi,Delhi,India,19.681074,85.44266,286131,Unknown,SRC006,0.82,2026-01-11 07:00:03,2026-02-09 16:00:03
L00617,Mall 93,Industrial Site,"55/70, Salvi Zila",Surat,Gujarat,India,17.207063,72.548784,161995,High,SRC001,0.87,2026-03-11 08:25:29,2026-04-08 03:25:29
L00618,Apartment 708,Industrial Site,"H.No. 35, Patel Street",Surat,Gujarat,India,24.128278,77.833061,709420,Unknown,SRC011,0.9,2026-03-20 21:20:34,2026-04-14 23:20:34
L00619,Office 448,Industrial Site,"44/080, Nadig",Gurugram,Haryana,India,12.338502,81.907419,821549,High,SRC002,0.93,2026-01-22 04:56:24,2026-01-26 20:56:24
L00620,Hotel 85,Hotel,"083, Srinivas",Indore,Madhya Pradesh,India,25.041109,78.539936,251883,Unknown,SRC015,0.79,2024-07-07 04:44:43,2026-07-17 16:58:32
L00621,Mall 110,Commercial Area,"491, Gokhale Nagar",Jabalpur,Madhya Pradesh,India,15.762533,75.877312,398649,Unknown,SRC026,0.76,2024-08-01 04:59:26,2024-10-13 15:32:14
L00622,Industrial Area 886,Industrial Site,"H.No. 755, Pathak Road",Dewas,Madhya Pradesh,India,26.737395,75.590313,882234,Medium,SRC004,0.82,2024-01-30 08:57:31,2024-04-27 11:35:26
L00623,Office 318,Office,"95/74, Vora Ganj",Hyderabad,Telangana,India,12.453897,73.654799,678282,Medium,SRC001,0.96,2025-03-04 22:21:17,2025-07-18 21:02:33
L00624,Apartment 580,Residence,"80, Biswas Chowk",Kota,Rajasthan,India,24.577541,80.466914,513146,Medium,SRC002,0.85,2025-07-20 16:09:15,2025-07-22 02:09:15
L00625,Mall 210,Public Place,"863, Parmar Road",Nagpur,Maharashtra,India,23.567275,84.207344,236362,Low,SRC014,0.86,2025-05-25 22:40:16,2025-12-29 23:38:04
L00626,Mall 405,Public Place,"98/114, Sur Path",Mumbai,Maharashtra,India,14.719443,78.620215,873868,Unknown,SRC016,0.87,2025-05-26 17:48:11,2025-06-14 03:48:11
L00627,Road 365,Bank,"H.No. 51, Nath Zila",Vadodara,Gujarat,India,23.693241,83.760211,471871,High,SRC010,0.77,2026-02-26 18:36:02,2026-03-19 11:36:02
L00628,Hotel 967,Bank,"H.No. 300, Om Ganj",Indore,Madhya Pradesh,India,17.627817,82.543037,751728,High,SRC001,0.82,2025-01-17 01:32:31,2025-02-08 11:32:31
L00629,Hotel 705,Industrial Site,"78/36, Barman Nagar",Dewas,Madhya Pradesh,India,21.019728,83.798214,152114,Low,SRC001,0.9,2024-06-27 16:19:44,2025-05-05 11:26:39
L00630,Hotel 542,Bank,"17, Singh Street",Surat,Gujarat,India,11.024973,77.481796,189138,High,SRC025,0.84,2025-06-26 14:05:01,2026-01-29 05:47:52
L00631,Office 48,Industrial Site,"H.No. 728, Rau Ganj",Gurugram,Haryana,India,8.425603,76.610081,696688,Low,SRC001,0.94,2026-01-01 01:49:59,2026-01-22 18:49:59
L00632,Hotel 61,Bank,"79/49, Chahal Ganj",Ujjain,Madhya Pradesh,India,22.702847,86.981111,332206,High,SRC019,0.81,2026-04-07 12:29:55,2026-04-19 06:29:55
L00633,Station 15,Industrial Site,"27, Kalla Road",Jaipur,Rajasthan,India,21.42234,78.849956,856932,Low,SRC003,0.83,2025-05-04 02:37:34,2025-05-10 10:37:34
L00634,Station 993,Public Place,"34/205, Gaba Nagar",Vadodara,Gujarat,India,9.78665,82.36646,103950,Low,SRC023,0.82,2025-09-05 14:34:33,2025-11-22 13:51:34
L00635,Market 44,Residence,"H.No. 03, Kaul Chowk",Vadodara,Gujarat,India,25.433625,76.990229,287732,High,SRC002,0.98,2024-11-29 17:08:18,2026-06-09 20:55:19
L00636,Road 142,Warehouse,"17, Chacko Path",Kanpur,Uttar Pradesh,India,20.523865,72.36966,418822,Low,SRC030,0.91,2026-06-26 19:10:15,2026-07-20 05:10:15
L00637,Road 809,Transport Hub,"H.No. 213, Chakrabarti Marg",Ahmedabad,Gujarat,India,20.476299,77.312537,598643,High,SRC024,0.92,2026-06-25 01:01:02,2026-07-10 03:01:02
L00638,Market 943,Hotel,"44/512, Sibal Street",Lucknow,Uttar Pradesh,India,23.770211,78.299864,509839,Medium,SRC013,0.82,2026-07-08 19:38:50,2026-08-05 14:38:50
L00639,Office 312,Commercial Area,"H.No. 42, Setty Nagar",Jabalpur,Madhya Pradesh,India,14.504149,80.159794,771359,Low,SRC016,0.76,2025-08-18 05:47:50,2025-12-01 15:49:23
L00640,Apartment 358,Office,"H.No. 289, Tella",Pune,Maharashtra,India,23.646955,84.364675,118605,Medium,SRC009,0.82,2024-09-18 14:42:58,2024-10-11 09:42:58
L00641,Station 412,Hotel,"H.No. 262, Sengupta Path",Bengaluru,Karnataka,India,21.42387,72.563487,894667,Low,SRC024,0.76,2024-10-24 05:19:20,2025-11-27 14:29:47
L00642,Apartment 606,Industrial Site,"H.No. 575, Loke Zila",Vadodara,Gujarat,India,8.363564,83.223613,425482,Unknown,SRC016,0.9,2025-09-08 16:42:04,2025-10-09 12:06:40
L00643,Warehouse 309,Residence,"11/549, Seshadri Road",Surat,Gujarat,India,21.748495,78.023675,669980,Unknown,SRC002,0.89,2026-03-31 15:24:04,2026-04-14 02:24:04
L00644,Industrial Area 216,Office,"880, Dua Ganj",Lucknow,Uttar Pradesh,India,17.956328,72.222586,260126,Low,SRC029,0.85,2024-01-24 16:27:52,2024-11-09 23:17:20
