transaction_id,source_account_id,target_account_id,transaction_type,amount,currency,timestamp,transaction_reference_hash,source_location_id,destination_location_id,channel,description,source_id,confidence_score,evidence_id,created_at
TX000533,A00897,A00250,CASH,395013.9,INR,2025-07-05 15:07:22,REF72614162240,L00257,L00588,RTGS,Invoice payment,SRC027,0.91,EV03843,2024-04-08 10:37:55
TX000534,A00455,A00102,CASH,216862.63,INR,2025-05-17 09:04:29,REF20862775769,L00729,L02253,ATM,Invoice payment,SRC021,0.87,EV02808,2026-05-01 22:31:33
TX000535,A00772,A00192,CASH,198963.93,INR,2024-04-03 17:10:15,REF84015812940,L00560,L00556,UPI,Personal transfer,SRC012,0.87,EV02942,2024-02-24 15:52:39
TX000536,A00555,A00607,PAYMENT,144357.13,INR,2025-10-17 10:43:44,REF53392826460,L01401,L00438,CASH,Cash deposit,SRC009,0.85,EV00491,2024-12-24 17:26:56
TX000537,A00291,A01112,DEPOSIT,537863.49,INR,2025-10-27 20:26:10,REF54417606420,L02035,L01020,NEFT,Invoice payment,SRC007,0.84,EV03108,2024-09-06 13:18:37
TX000538,A01184,A00639,DEPOSIT,435443.59,INR,2024-02-25 09:15:53,REF72219845893,L02337,L00760,ATM,Personal transfer,SRC002,0.99,EV01379,2024-01-11 22:11:52
TX000539,A01081,A01237,WITHDRAWAL,298179.11,INR,2024-02-24 10:09:20,REF82259917282,L02116,L00222,NEFT,Refund,SRC012,0.92,EV01439,2025-06-09 10:47:54
TX000540,A00441,A00448,PAYMENT,160973.36,INR,2024-07-19 12:16:25,REF60863044379,L00734,L01121,IMPS,Personal transfer,SRC009,0.9,EV00957,2024-05-05 11:45:08
TX000541,A01076,A01291,WITHDRAWAL,736182.83,INR,2024-07-08 15:31:58,REF89647219270,L01464,L00537,UPI,Invoice payment,SRC027,0.97,EV03162,2024-09-15 09:22:31
TX000542,A01181,A01247,PAYMENT,671680.37,INR,2026-07-21 07:50:57,REF13374516889,L01421,L01792,CASH,Cash deposit,SRC008,0.98,EV00855,2024-12-31 00:08:58
TX000543,A01019,A01271,CASH,297626.92,INR,2024-11-13 19:53:13,REF70603719668,L01658,L02372,IMPS,Invoice payment,SRC016,0.87,EV04886,2025-03-22 15:00:23
TX000544,A00700,A00680,TRANSFER,558153.47,INR,2025-07-30 16:49:05,REF79869713427,L00202,L01169,ATM,Vendor payment,SRC022,0.93,EV00264,2024-04-23 06:58:40
TX000545,A00522,A00109,CASH,667699.68,INR,2024-10-07 03:09:35,REF70335926339,L01670,L01470,IMPS,Cash deposit,SRC006,0.98,EV00232,2025-07-06 06:48:13
TX000546,A00910,A00635,CASH,47338.38,INR,2025-04-04 07:04:07,REF22532946917,L00222,L00775,CASH,Personal transfer,SRC021,0.83,EV01715,2025-07-03 09:56:30
TX000547,A01274,A01097,WITHDRAWAL,591206.7,INR,2026-02-14 16:41:52,REF34592685593,L01172,L00604,RTGS,Cash deposit,SRC030,0.93,EV04924,2025-03-13 12:08:03
TX000548,A00458,A00591,WITHDRAWAL,574444.97,INR,2024-01-23 11:47:55,REF79709029367,L01377,L01422,UPI,Service payment,SRC007,0.95,EV03770,2025-06-25 22:54:41
TX000549,A00035,A01132,WITHDRAWAL,577033.45,INR,2025-04-20 11:05:02,REF64131404142,L01432,L01353,IMPS,Service payment,SRC015,0.85,EV04060,2026-04-17 17:48:00
TX000550,A00884,A00507,TRANSFER,105305.76,INR,2025-12-01 08:40:06,REF33359613700,L00549,L00551,RTGS,Invoice payment,SRC004,0.84,EV00186,2024-03-08 06:54:59
TX000551,A00307,A01249,WITHDRAWAL,577871.56,INR,2025-06-16 10:47:58,REF10514098169,L00487,L02056,IMPS,Refund,SRC030,0.86,EV03686,2025-12-18 02:08:07
TX000552,A00555,A01166,WITHDRAWAL,2436.33,INR,2025-06-07 20:51:03,REF40327175793,L01135,L01542,ATM,Vendor payment,SRC007,0.84,EV02708,2025-11-22 05:44:48
TX000553,A00529,A00673,WITHDRAWAL,592654.92,INR,2026-07-16 08:20:46,REF24807483078,L00574,L02447,UPI,Vendor payment,SRC023,0.84,EV00455,2025-10-12 20:59:17
TX000554,A00030,A00038,TRANSFER,230372.26,INR,2024-03-24 11:23:25,REF12809777562,L01822,L01927,UPI,Vendor payment,SRC012,0.89,EV01074,2026-03-03 11:42:21
TX000555,A00152,A00313,PAYMENT,583742.3,INR,2024-08-28 21:53:43,REF83763196636,L02057,L00810,IMPS,Refund,SRC030,0.96,EV01652,2025-11-27 08:39:20
TX000556,A00554,A00922,PAYMENT,208691.25,INR,2024-02-27 04:01:00,REF28582832197,L00095,L01121,NEFT,Personal transfer,SRC010,0.83,EV02794,2025-12-25 03:37:47
TX000557,A00872,A01002,TRANSFER,202809.63,INR,2026-07-27 20:11:10,REF89774318580,L02045,L02077,RTGS,Invoice payment,SRC026,0.95,EV02201,2026-05-14 09:14:38
TX000558,A01223,A00483,WITHDRAWAL,306960.89,INR,2026-07-05 07:21:21,REF80887305218,L02495,L00568,RTGS,Service payment,SRC023,0.92,EV03607,2024-07-20 09:30:30
TX000559,A00876,A00462,TRANSFER,371182.58,INR,2024-04-02 18:44:47,REF14694488048,L01627,L01817,RTGS,Service payment,SRC015,0.88,EV04425,2024-05-05 19:48:31
TX000560,A00717,A01000,TRANSFER,749406.83,INR,2025-12-21 04:09:45,REF30163670843,L00416,L02008,ATM,Service payment,SRC030,0.87,EV00541,2025-03-18 17:09:45
TX000561,A01179,A00404,WITHDRAWAL,550596.05,INR,2025-02-22 14:13:19,REF72287504877,L01200,L01995,UPI,Service payment,SRC015,0.85,EV00910,2024-02-01 08:05:51
TX000562,A00833,A00505,CASH,456075.45,INR,2026-07-19 00:33:35,REF35681169149,L02362,L02420,IMPS,Service payment,SRC004,0.9,EV01586,2026-05-10 16:19:49
TX000563,A00821,A00787,DEPOSIT,640450.17,INR,2024-01-29 14:20:23,REF56364112669,L02184,L00256,ATM,Invoice payment,SRC020,0.95,EV00518,2024-06-11 08:49:38
TX000564,A01139,A00658,DEPOSIT,74544.11,INR,2025-02-01 02:53:30,REF62240693244,L00016,L00773,UPI,Invoice payment,SRC014,0.98,EV01149,2024-10-10 10:47:32
TX000565,A01226,A00885,TRANSFER,482644.45,INR,2024-03-14 09:45:27,REF68461286334,L00875,L00963,CASH,Service payment,SRC029,0.94,EV00051,2024-01-18 10:32:09
TX000566,A01191,A00227,WITHDRAWAL,220455.93,INR,2024-09-10 09:06:51,REF22502897275,L01163,L01681,RTGS,Personal transfer,SRC005,0.87,EV01456,2025-07-25 18:29:49
TX000567,A00677,A00637,DEPOSIT,284504.79,INR,2025-04-07 22:29:53,REF86739874004,L00359,L01584,RTGS,Vendor payment,SRC028,0.88,EV00391,2024-01-30 21:21:59
TX000568,A00304,A00188,TRANSFER,193427.91,INR,2025-12-09 02:33:17,REF13729628387,L01374,L00286,IMPS,Invoice payment,SRC026,0.9,EV03344,2025-05-22 14:23:03
TX000569,A01249,A00706,PAYMENT,174535.34,INR,2024-08-22 12:33:59,REF89128980673,L01181,L00034,UPI,Personal transfer,SRC017,0.95,EV02086,2026-03-18 14:19:10
TX000570,A00303,A00606,PAYMENT,560722.18,INR,2025-01-26 18:59:00,REF16862396621,L02402,L02058,NEFT,Personal transfer,SRC007,0.98,EV00508,2024-05-30 12:26:39
TX000571,A00921,A00809,WITHDRAWAL,229807.99,INR,2025-02-16 14:07:51,REF93366734484,L02158,L01976,UPI,Refund,SRC020,0.87,EV03053,2026-05-06 00:57:29
TX000572,A00644,A00020,CASH,215586.13,INR,2024-02-16 21:03:45,REF11630086478,L02369,L01085,ATM,Service payment,SRC030,0.92,EV00892,2026-07-01 17:01:47
TX000573,A00883,A00339,CASH,48189.32,INR,2025-11-29 15:36:59,REF99592439897,L00383,L02209,UPI,Vendor payment,SRC028,0.86,EV00141,2024-02-19 23:03:25
TX000574,A00176,A00959,CASH,105961.95,INR,2024-10-19 16:15:52,REF54251511854,L01996,L00549,ATM,Service payment,SRC004,0.85,EV01657,2026-05-08 07:16:01
TX000575,A01062,A00284,WITHDRAWAL,75723.1,INR,2026-04-25 03:25:24,REF41774134038,L00718,L00710,IMPS,Invoice payment,SRC001,0.94,EV03926,2024-01-07 04:40:50
TX000576,A00505,A00326,PAYMENT,470189.74,INR,2024-02-17 07:12:14,REF94390632201,L00565,L02171,UPI,Personal transfer,SRC003,0.85,EV00926,2026-04-03 20:06:21
TX000577,A00124,A01075,DEPOSIT,109435.5,INR,2024-09-30 06:27:03,REF50644041513,L00721,L01067,RTGS,Service payment,SRC004,0.95,EV04545,2026-02-13 01:09:02
TX000578,A00895,A01164,CASH,606059.07,INR,2024-09-06 02:56:47,REF54871407163,L00578,L00008,IMPS,Invoice payment,SRC008,0.92,EV03322,2026-08-02 01:21:02
TX000579,A00165,A00145,WITHDRAWAL,153629.53,INR,2026-02-13 12:45:17,REF32182775415,L01501,L00595,RTGS,Personal transfer,SRC008,0.86,EV04637,2026-07-15 04:46:59
TX000580,A00833,A00277,WITHDRAWAL,640619.06,INR,2026-02-25 19:38:52,REF13141793039,L00878,L00404,CASH,Personal transfer,SRC024,0.89,EV00899,2026-06-19 18:03:42
TX000581,A00753,A00406,DEPOSIT,8392.53,INR,2024-03-18 13:06:33,REF38118793524,L00995,L01097,ATM,Cash deposit,SRC020,0.99,EV04727,2024-06-17 10:33:04
TX000582,A00533,A00648,PAYMENT,408539.85,INR,2025-05-28 21:36:13,REF59356994344,L00498,L00437,IMPS,Invoice payment,SRC009,0.94,EV04998,2024-08-28 16:08:00
TX000583,A00583,A00118,CASH,657762.12,INR,2024-05-03 13:36:51,REF74766013642,L00792,L01155,ATM,Personal transfer,SRC003,0.92,EV01600,2026-04-23 06:35:24
TX000584,A00352,A00108,WITHDRAWAL,697068.51,INR,2026-06-26 05:19:57,REF84511982020,L02343,L00749,RTGS,Personal transfer,SRC030,0.87,EV03817,2026-08-10 16:52:55
TX000585,A00112,A00823,PAYMENT,519795.86,INR,2025-07-08 06:27:58,REF70311575154,L00199,L01137,NEFT,Service payment,SRC005,0.96,EV02988,2024-05-14 18:11:23
TX000586,A00491,A00733,TRANSFER,749433.44,INR,2024-10-30 17:15:52,REF75973138228,L01471,L01301,RTGS,Cash deposit,SRC008,0.9,EV02808,2026-07-21 23:29:45
TX000587,A01220,A00824,DEPOSIT,161750.03,INR,2026-06-14 15:30:06,REF39977599731,L00869,L01399,RTGS,Service payment,SRC023,0.93,EV01107,2025-01-13 20:37:22
TX000588,A00699,A00902,DEPOSIT,415534.66,INR,2024-07-25 01:13:07,REF21633909289,L00295,L02476,UPI,Cash deposit,SRC003,0.97,EV00327,2024-02-08 15:06:18
TX000589,A00780,A00047,TRANSFER,709646.55,INR,2025-02-07 17:11:28,REF34695537213,L00190,L01640,UPI,Cash deposit,SRC005,0.85,EV02861,2025-05-01 11:51:12
TX000590,A00180,A00169,DEPOSIT,71662.0,INR,2026-07-11 09:11:58,REF97349097166,L00166,L00075,IMPS,Invoice payment,SRC006,0.97,EV02159,2026-05-28 20:20:32
TX000591,A00222,A00771,DEPOSIT,318963.47,INR,2024-07-01 14:33:39,REF59407067271,L00461,L02135,CASH,Personal transfer,SRC003,0.85,EV00352,2024-11-20 09:15:12
TX000592,A00976,A00035,TRANSFER,560640.89,INR,2026-04-03 19:56:42,REF81425075417,L02094,L00943,CASH,Personal transfer,SRC028,0.92,EV02997,2026-05-07 00:19:46
TX000593,A01164,A00698,TRANSFER,628888.48,INR,2025-05-30 05:47:13,REF57760641870,L00538,L02405,IMPS,Service payment,SRC021,0.97,EV02708,2025-03-31 09:54:55
TX000594,A00002,A00110,PAYMENT,537236.57,INR,2026-07-13 21:34:47,REF32907289887,L01217,L02424,CASH,Invoice payment,SRC025,0.95,EV00374,2025-09-27 09:15:10
TX000595,A01158,A00886,CASH,21152.31,INR,2025-06-20 18:01:41,REF21314346905,L01882,L01781,UPI,Cash deposit,SRC004,0.93,EV03777,2025-10-11 01:55:45
TX000596,A00336,A00756,WITHDRAWAL,52811.43,INR,2025-01-29 09:05:39,REF41052036237,L00494,L01660,RTGS,Service payment,SRC028,0.94,EV02765,2026-06-19 18:42:36
TX000597,A00319,A01186,CASH,377735.34,INR,2026-06-12 12:24:41,REF87812111206,L01985,L00309,IMPS,Invoice payment,SRC015,0.83,EV03034,2026-03-22 05:06:55
TX000598,A00712,A00206,DEPOSIT,436618.09,INR,2026-07-06 08:58:27,REF29302174215,L01942,L00817,ATM,Vendor payment,SRC001,0.86,EV02447,2024-05-23 13:48:26
TX000599,A00742,A01199,WITHDRAWAL,646544.74,INR,2024-03-08 11:14:25,REF17310203183,L00414,L01168,NEFT,Service payment,SRC001,0.93,EV00112,2024-04-14 22:30:04
TX000600,A00013,A01253,TRANSFER,445952.24,INR,2024-09-20 19:29:09,REF59744908884,L01613,L01244,CASH,Cash deposit,SRC010,0.85,EV01942,2026-05-16 20:11:41
TX000601,A00927,A00079,CASH,238516.01,INR,2024-08-19 02:04:33,REF26510658569,L00663,L01066,IMPS,Vendor payment,SRC023,0.89,EV01405,2026-06-28 22:34:03
TX000602,A00064,A00192,TRANSFER,597709.67,INR,2024-11-30 08:47:21,REF94227452855,L01419,L01578,ATM,Cash deposit,SRC026,0.9,EV04208,2025-04-28 20:09:15
TX000603,A00397,A00789,WITHDRAWAL,732522.32,INR,2024-04-11 19:31:51,REF39621082323,L00919,L02435,NEFT,Vendor payment,SRC008,0.98,EV04171,2025-06-11 16:39:58
TX000604,A00077,A00953,TRANSFER,697867.95,INR,2026-03-18 11:27:56,REF95781276020,L01966,L01331,CASH,Refund,SRC020,0.9,EV01125,2025-09-08 07:47:41
TX000605,A01181,A01252,TRANSFER,671236.3,INR,2025-07-18 06:49:44,REF50014154791,L01990,L00784,IMPS,Personal transfer,SRC010,0.9,EV04876,2024-04-07 05:45:14
TX000606,A01051,A00719,DEPOSIT,116274.89,INR,2024-01-16 16:14:13,REF38546462121,L02215,L00817,RTGS,Invoice payment,SRC004,0.88,EV03092,2025-04-08 14:01:59
TX000607,A00115,A00831,TRANSFER,79900.54,INR,2026-04-23 00:14:28,REF82813130330,L01566,L01523,RTGS,Personal transfer,SRC016,0.87,EV02077,2024-02-05 21:29:04
TX000608,A00411,A00185,TRANSFER,523667.6,INR,2026-05-12 10:34:23,REF78239776296,L01263,L02169,UPI,Service payment,SRC004,0.87,EV00933,2024-12-24 19:11:18
TX000609,A00426,A01170,WITHDRAWAL,453397.92,INR,2026-06-09 10:15:31,REF17460388226,L01836,L00341,UPI,Personal transfer,SRC012,0.95,EV04233,2026-07-25 08:52:47
TX000610,A01254,A00196,TRANSFER,395977.74,INR,2024-06-18 02:10:44,REF10665831572,L00940,L02048,ATM,Invoice payment,SRC016,0.85,EV02265,2026-04-10 20:29:49
TX000611,A01068,A00939,PAYMENT,338324.96,INR,2024-08-30 16:34:49,REF97944489705,L01479,L01657,NEFT,Personal transfer,SRC021,0.91,EV00370,2025-04-20 19:56:15
TX000612,A00681,A00776,PAYMENT,338357.36,INR,2025-10-13 08:05:53,REF37395829104,L00403,L00647,IMPS,Vendor payment,SRC020,0.93,EV01409,2025-01-06 00:03:54
TX000613,A00766,A00712,CASH,689613.73,INR,2025-03-06 00:20:58,REF13855155857,L02218,L00912,CASH,Service payment,SRC030,0.98,EV03072,2026-03-26 04:51:16
TX000614,A00441,A01282,PAYMENT,317103.22,INR,2026-04-14 20:07:48,REF79375632133,L00513,L01406,ATM,Vendor payment,SRC014,0.91,EV01585,2024-06-19 02:49:19
TX000615,A01015,A00265,PAYMENT,255078.29,INR,2026-08-07 16:35:11,REF67746003704,L01856,L02161,IMPS,Service payment,SRC016,0.84,EV04372,2026-05-30 01:28:01
TX000616,A00822,A01243,WITHDRAWAL,40830.96,INR,2024-07-27 13:23:40,REF48280531979,L02034,L00817,RTGS,Service payment,SRC014,0.86,EV04919,2025-08-29 05:54:56
TX000617,A00290,A00137,DEPOSIT,88571.41,INR,2024-03-26 13:48:18,REF67312820278,L01801,L00580,IMPS,Personal transfer,SRC024,0.87,EV04393,2026-04-29 04:07:36
TX000618,A01236,A00252,PAYMENT,331740.65,INR,2024-07-02 03:34:47,REF36706262083,L00334,L00652,UPI,Vendor payment,SRC025,0.86,EV03946,2025-07-12 22:38:58
TX000619,A00568,A00852,TRANSFER,220869.0,INR,2024-07-12 19:17:24,REF94987790801,L01495,L01071,ATM,Cash deposit,SRC024,0.99,EV03466,2024-09-01 14:50:32
TX000620,A00995,A00094,WITHDRAWAL,447495.39,INR,2024-05-13 18:28:53,REF26126483845,L01970,L01255,CASH,Refund,SRC016,0.84,EV02500,2025-01-22 07:11:48
TX000621,A00539,A00214,TRANSFER,250294.61,INR,2024-04-02 21:22:31,REF46747390816,L01036,L01566,RTGS,Refund,SRC018,0.97,EV00290,2025-12-19 13:25:45
TX000622,A00986,A01235,PAYMENT,383095.61,INR,2025-05-22 14:56:40,REF31115192166,L01586,L00513,UPI,Cash deposit,SRC027,0.86,EV03467,2026-05-25 11:41:34
TX000623,A00703,A01020,TRANSFER,72005.76,INR,2025-06-24 00:29:42,REF11549219652,L02263,L01488,ATM,Personal transfer,SRC017,0.89,EV01819,2025-05-24 11:28:44
TX000624,A01081,A00314,PAYMENT,276066.8,INR,2025-09-15 16:46:03,REF46025227788,L02202,L00815,CASH,Vendor payment,SRC023,0.87,EV04267,2024-10-28 20:35:21
TX000625,A00039,A00100,PAYMENT,565520.89,INR,2026-01-26 16:19:33,REF32429484561,L01754,L01478,IMPS,Service payment,SRC009,0.98,EV04060,2025-11-06 21:56:25
TX000626,A00381,A00955,PAYMENT,233202.64,INR,2024-08-23 23:44:26,REF42445355018,L00493,L02018,UPI,Invoice payment,SRC006,0.93,EV03388,2025-10-30 08:59:07
TX000627,A00091,A00712,WITHDRAWAL,458373.28,INR,2025-04-29 11:53:06,REF24714803887,L01387,L00527,IMPS,Personal transfer,SRC019,0.93,EV01236,2024-04-12 09:24:00
TX000628,A01035,A00058,WITHDRAWAL,340223.88,INR,2024-07-10 07:49:04,REF94558438880,L01616,L01590,ATM,Service payment,SRC015,0.92,EV03481,2026-08-17 23:00:50
TX000629,A00848,A00549,TRANSFER,62004.4,INR,2025-02-10 14:18:12,REF89201704123,L00631,L01413,NEFT,Refund,SRC018,0.93,EV01671,2024-01-30 18:25:47
TX000630,A00637,A00905,WITHDRAWAL,147155.11,INR,2026-02-09 14:57:05,REF95689680420,L00394,L00825,IMPS,Vendor payment,SRC004,0.92,EV00492,2025-06-16 09:10:21
TX000631,A00975,A00806,CASH,415130.47,INR,2025-02-01 17:17:36,REF62851730190,L00908,L00076,CASH,Service payment,SRC011,0.93,EV02009,2026-01-27 23:59:24
TX000632,A01182,A00528,PAYMENT,232156.01,INR,2024-09-28 01:27:07,REF48169840178,L01566,L02074,ATM,Service payment,SRC015,0.82,EV02349,2024-02-02 04:30:25
TX000633,A00239,A00898,WITHDRAWAL,601891.65,INR,2025-05-29 02:33:19,REF27610469837,L00538,L02286,UPI,Invoice payment,SRC001,0.85,EV02443,2024-02-28 09:18:52
TX000634,A00280,A00775,DEPOSIT,711271.38,INR,2025-11-26 02:05:59,REF90140993177,L01892,L01150,IMPS,Refund,SRC025,0.83,EV00304,2024-03-14 06:27:53
TX000635,A00397,A00877,TRANSFER,382432.58,INR,2026-01-20 13:44:30,REF85661071377,L00561,L01157,NEFT,Cash deposit,SRC005,0.99,EV02904,2026-05-07 02:32:52
TX000636,A01054,A00337,WITHDRAWAL,638238.95,INR,2026-08-01 05:34:26,REF12238136788,L00618,L01523,ATM,Invoice payment,SRC028,0.91,EV02486,2026-01-30 22:15:46
TX000637,A00771,A00753,PAYMENT,665713.57,INR,2025-10-05 04:09:28,REF36315065414,L00666,L00709,ATM,Personal transfer,SRC011,0.96,EV03353,2024-01-11 10:29:55
TX000638,A00030,A00904,PAYMENT,151629.56,INR,2025-07-01 15:12:36,REF84234807204,L00144,L01939,ATM,Cash deposit,SRC004,0.97,EV03383,2025-11-02 22:26:23
TX000639,A00669,A00715,TRANSFER,530153.22,INR,2024-01-11 16:35:53,REF71537009582,L00066,L01237,IMPS,Cash deposit,SRC025,0.89,EV03366,2026-08-09 03:25:21
TX000640,A00548,A00471,PAYMENT,97368.43,INR,2025-05-13 21:52:30,REF36403941344,L02009,L02215,IMPS,Service payment,SRC017,0.86,EV04240,2024-02-26 00:15:25
TX000641,A00533,A00894,CASH,335483.39,INR,2025-11-22 01:19:13,REF30663343854,L01974,L01158,IMPS,Personal transfer,SRC010,0.83,EV00471,2024-05-19 03:06:25
TX000642,A00742,A01065,DEPOSIT,700344.04,INR,2024-03-31 07:15:52,REF75409303011,L00116,L01779,IMPS,Invoice payment,SRC015,0.89,EV03357,2024-07-27 22:33:31
TX000643,A00430,A00557,DEPOSIT,692447.22,INR,2025-11-22 08:26:54,REF63344061487,L01236,L00395,NEFT,Personal transfer,SRC016,0.86,EV02942,2025-05-01 02:12:13
TX000644,A00577,A00036,CASH,468241.01,INR,2026-07-30 02:41:44,REF73208039402,L02117,L01613,IMPS,Service payment,SRC023,0.91,EV02264,2024-10-21 17:21:05
TX000645,A00097,A00201,TRANSFER,696894.38,INR,2026-07-07 01:44:31,REF55609597851,L00926,L02442,ATM,Vendor payment,SRC018,0.95,EV00035,2024-11-14 03:48:48
TX000646,A00686,A00529,DEPOSIT,415002.77,INR,2026-03-27 08:56:07,REF33317245508,L01148,L01106,NEFT,Vendor payment,SRC026,0.9,EV00537,2026-08-01 08:12:01
TX000647,A00699,A01057,DEPOSIT,691147.91,INR,2024-07-20 15:23:03,REF19322393293,L02014,L01444,RTGS,Cash deposit,SRC003,0.92,EV02009,2024-09-03 14:11:11
TX000648,A01105,A00585,CASH,155797.39,INR,2026-04-10 01:49:12,REF42074416520,L01851,L00983,ATM,Invoice payment,SRC030,0.93,EV02638,2026-02-11 20:50:35
TX000649,A00786,A01092,TRANSFER,63147.74,INR,2025-08-06 11:26:39,REF18940902080,L02116,L00111,RTGS,Vendor payment,SRC014,0.83,EV02945,2024-12-20 17:15:23
TX000650,A01168,A00252,DEPOSIT,439507.77,INR,2025-08-11 20:12:49,REF75390132224,L01210,L00298,IMPS,Vendor payment,SRC020,0.86,EV03254,2024-06-17 23:38:28
TX000651,A00146,A01206,PAYMENT,626717.0,INR,2026-06-13 18:52:33,REF63673019133,L01164,L01315,UPI,Vendor payment,SRC003,0.91,EV01278,2025-11-20 18:29:27
TX000652,A00605,A00541,TRANSFER,600710.92,INR,2025-07-18 16:35:38,REF84791545795,L02252,L01757,IMPS,Cash deposit,SRC018,0.88,EV03695,2025-12-12 02:55:28
TX000653,A00676,A00177,CASH,133171.97,INR,2025-07-30 09:32:10,REF11925998261,L00600,L02332,CASH,Vendor payment,SRC017,0.88,EV01865,2025-12-13 14:44:33
TX000654,A00256,A00778,PAYMENT,222409.39,INR,2025-01-07 15:45:25,REF87827710933,L00154,L01809,IMPS,Cash deposit,SRC012,0.86,EV03454,2024-10-01 22:12:27
TX000655,A00824,A00982,DEPOSIT,566795.54,INR,2024-09-25 06:56:50,REF73798044016,L01265,L00027,UPI,Personal transfer,SRC022,0.89,EV01050,2025-03-13 12:57:58
TX000656,A00623,A00330,DEPOSIT,167722.68,INR,2026-07-16 23:58:37,REF85207972259,L02207,L01021,UPI,Cash deposit,SRC014,0.82,EV00319,2025-09-19 15:05:39
TX000657,A00260,A00117,PAYMENT,348355.97,INR,2024-02-01 07:43:37,REF28337111200,L01921,L00420,NEFT,Personal transfer,SRC016,0.91,EV04608,2024-08-09 22:01:45
TX000658,A01163,A00663,CASH,474012.34,INR,2025-08-16 02:25:23,REF37300440043,L00145,L02497,ATM,Vendor payment,SRC028,0.97,EV04480,2026-04-09 03:28:13
TX000659,A00436,A01187,PAYMENT,541062.45,INR,2025-12-24 10:08:14,REF50614628580,L00718,L01145,ATM,Invoice payment,SRC029,0.87,EV00948,2026-06-12 23:29:39
TX000660,A00858,A00698,CASH,731865.73,INR,2024-04-05 03:55:26,REF16422349275,L02144,L00979,ATM,Cash deposit,SRC030,0.93,EV02557,2025-05-31 00:41:50
TX000661,A00850,A01111,PAYMENT,260083.85,INR,2026-03-10 02:52:10,REF50387159593,L01214,L02361,RTGS,Personal transfer,SRC016,0.97,EV03975,2026-03-09 11:34:18
TX000662,A00721,A01265,PAYMENT,141712.34,INR,2024-03-11 21:30:08,REF28577356644,L02318,L00586,CASH,Invoice payment,SRC025,0.96,EV04697,2026-01-16 11:26:25
TX000663,A00908,A00702,PAYMENT,309327.17,INR,2025-09-21 19:44:52,REF63527101509,L00868,L01256,RTGS,Personal transfer,SRC017,0.97,EV03771,2024-08-29 12:46:06
TX000664,A00813,A00319,TRANSFER,540535.6,INR,2024-04-14 08:23:48,REF27258505895,L00287,L01416,NEFT,Invoice payment,SRC021,0.83,EV02867,2026-03-24 17:56:22
TX000665,A01081,A00351,TRANSFER,238534.14,INR,2024-09-04 15:24:39,REF83114128579,L00084,L02104,NEFT,Service payment,SRC014,0.85,EV02718,2024-02-12 11:26:01
TX000666,A00532,A00177,TRANSFER,90202.48,INR,2025-03-19 04:36:52,REF58199149565,L00714,L01074,IMPS,Cash deposit,SRC021,0.85,EV04793,2025-02-27 09:26:59
TX000667,A00863,A00681,DEPOSIT,323191.71,INR,2026-06-03 16:38:57,REF33134169058,L00511,L02153,IMPS,Vendor payment,SRC025,0.93,EV02414,2024-04-08 07:31:52
TX000668,A00463,A00379,WITHDRAWAL,54027.31,INR,2024-12-19 10:38:42,REF49811728188,L00296,L00551,RTGS,Invoice payment,SRC002,0.94,EV02204,2024-11-16 09:39:45
TX000669,A00487,A01219,DEPOSIT,443737.16,INR,2024-08-05 18:21:09,REF35950001560,L00969,L00374,IMPS,Cash deposit,SRC023,0.82,EV02404,2024-11-01 11:02:08
TX000670,A00672,A00757,TRANSFER,685806.07,INR,2024-07-06 04:02:07,REF71378931678,L01542,L00709,IMPS,Vendor payment,SRC012,0.9,EV03609,2026-01-27 16:26:56
TX000671,A00311,A00460,WITHDRAWAL,413372.68,INR,2026-02-20 21:56:17,REF26669379368,L00380,L01607,ATM,Refund,SRC001,0.83,EV02399,2025-02-17 21:18:41
TX000672,A01073,A00506,DEPOSIT,171010.79,INR,2024-03-19 19:28:15,REF71336072898,L00471,L00028,NEFT,Vendor payment,SRC014,0.86,EV01825,2024-01-13 17:29:50
TX000673,A01093,A00156,PAYMENT,332205.55,INR,2024-09-04 22:31:27,REF78313900025,L01463,L00254,RTGS,Personal transfer,SRC012,0.93,EV01979,2026-06-09 02:04:40
TX000674,A00415,A01008,WITHDRAWAL,306941.41,INR,2025-01-12 03:54:20,REF74486146924,L01870,L00711,ATM,Personal transfer,SRC028,0.9,EV04362,2026-07-31 22:23:54
TX000675,A00764,A00846,TRANSFER,652969.81,INR,2024-03-29 06:44:49,REF44965136582,L02160,L01213,UPI,Service payment,SRC012,0.93,EV03793,2024-05-10 08:41:24
TX000676,A00482,A00937,WITHDRAWAL,697371.07,INR,2024-12-03 17:20:52,REF18901044945,L00806,L01230,ATM,Refund,SRC029,0.99,EV04509,2026-02-03 12:03:15
TX000677,A00656,A00151,WITHDRAWAL,70284.1,INR,2025-12-20 05:58:35,REF21319689950,L00416,L01157,ATM,Invoice payment,SRC004,0.88,EV04321,2024-06-24 13:16:06
TX000678,A00532,A00166,PAYMENT,662382.63,INR,2026-06-20 02:26:13,REF35445810541,L00814,L01017,CASH,Service payment,SRC018,0.89,EV01928,2024-10-26 00:57:21
