resolution_id,record_1_type,record_1_id,record_2_type,record_2_id,similarity_score,matching_features,resolution_result,resolution_method,confidence_score,verified,created_at
RES001353,ALIAS,AL001353,PERSON,P01353,0.8791,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8600810863969799,False,2025-02-07 17:06:04
RES001354,ALIAS,AL001354,PERSON,P01354,0.8646,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.7346255796098393,False,2026-01-12 10:54:56
RES001355,ALIAS,AL001355,PERSON,P01355,0.9087,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.7415946812253388,True,2026-04-06 11:33:57
RES001356,ALIAS,AL001356,PERSON,P01356,0.8106,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.8023560006271007,False,2026-08-02 10:47:18
RES001357,ALIAS,AL001357,PERSON,P01357,0.8659,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.8327717303317612,True,2025-05-21 22:14:16
RES001358,ALIAS,AL001358,PERSON,P01358,0.8856,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.741752247612325,False,2025-08-13 09:28:47
RES001359,ALIAS,AL001359,PERSON,P01359,0.9521,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.9335209470950738,False,2026-08-26 17:51:09
RES001360,ALIAS,AL001360,PERSON,P01360,0.7609,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.9303544853004494,True,2025-03-15 21:51:42
RES001361,ALIAS,AL001361,PERSON,P01361,0.8436,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.780424772040815,True,2025-07-24 12:44:06
RES001362,ALIAS,AL001362,PERSON,P01362,0.9137,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8798541288136696,False,2026-01-24 11:35:26
RES001363,ALIAS,AL001363,PERSON,P01363,0.9178,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8190639778951616,False,2025-12-28 21:34:03
RES001364,ALIAS,AL001364,PERSON,P01364,0.8955,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.9688750902050358,True,2025-12-28 10:01:11
RES001365,ALIAS,AL001365,PERSON,P01365,0.7735,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.9443665005251333,True,2026-07-16 07:47:37
RES001366,ALIAS,AL001366,PERSON,P01366,0.9709,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.8174652821267828,True,2026-06-23 22:48:23
RES001367,ALIAS,AL001367,PERSON,P01367,0.9256,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.927524017631771,False,2026-06-05 14:37:11
RES001368,ALIAS,AL001368,PERSON,P01368,0.9160,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.7165531782541404,True,2025-12-10 15:35:11
RES001369,ALIAS,AL001369,PERSON,P01369,0.8864,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8719125775167521,True,2025-01-22 17:25:58
RES001370,ALIAS,AL001370,PERSON,P01370,0.9428,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.9134759634126267,False,2026-05-25 12:51:39
RES001371,ALIAS,AL001371,PERSON,P01371,0.8750,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.9451410706388756,False,2026-05-05 08:32:07
RES001372,ALIAS,AL001372,PERSON,P01372,0.7836,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.838516871991281,True,2025-09-15 20:22:24
RES001373,ALIAS,AL001373,PERSON,P01373,0.8040,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.7027127896622601,True,2025-06-15 07:44:04
RES001374,ALIAS,AL001374,PERSON,P01374,0.7608,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.9599795464452915,False,2025-07-29 20:48:35
RES001375,ALIAS,AL001375,PERSON,P01375,0.8477,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.8619910831628891,True,2025-05-29 11:52:34
RES001376,ALIAS,AL001376,PERSON,P01376,0.9407,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.780362987300812,False,2025-09-29 19:13:12
RES001377,ALIAS,AL001377,PERSON,P01377,0.8267,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.7399888370523788,True,2025-05-01 20:22:08
RES001378,ALIAS,AL001378,PERSON,P01378,0.7989,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.9506632497860428,False,2026-04-17 03:28:23
RES001379,ALIAS,AL001379,PERSON,P01379,0.9681,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.9553286646657468,True,2025-02-06 06:48:08
RES001380,ALIAS,AL001380,PERSON,P01380,0.9022,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.815145563808825,True,2026-02-09 01:03:23
RES001381,ALIAS,AL001381,PERSON,P01381,0.8884,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.9544058447153261,False,2026-01-17 08:35:10
RES001382,ALIAS,AL001382,PERSON,P01382,0.9443,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.80532447873914,False,2025-09-21 01:52:59
RES001383,ALIAS,AL001383,PERSON,P01383,0.8993,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.751499680076702,True,2025-07-29 04:36:41
RES001384,ALIAS,AL001384,PERSON,P01384,0.8422,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8772780587570249,False,2025-07-08 10:38:32
RES001385,ALIAS,AL001385,PERSON,P01385,0.7851,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.829761472335944,False,2026-05-06 02:59:15
RES001386,ALIAS,AL001386,PERSON,P01386,0.8708,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8616892005758554,False,2025-05-25 09:54:48
RES001387,ALIAS,AL001387,PERSON,P01387,0.8425,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.8349800576110109,False,2025-10-16 00:15:33
RES001388,ALIAS,AL001388,PERSON,P01388,0.9173,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.7746093596542756,True,2025-06-04 21:54:02
RES001389,ALIAS,AL001389,PERSON,P01389,0.9406,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.7213256108261948,True,2026-07-15 06:28:10
RES001390,ALIAS,AL001390,PERSON,P01390,0.9484,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.7562137070718266,False,2025-09-09 13:50:31
RES001391,ALIAS,AL001391,PERSON,P01391,0.9604,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8498613894068425,True,2025-06-22 22:41:23
RES001392,ALIAS,AL001392,PERSON,P01392,0.9613,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.8000413739351725,True,2026-07-16 14:07:50
RES001393,ALIAS,AL001393,PERSON,P01393,0.7761,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.9661821697630276,True,2025-12-31 07:34:15
RES001394,ALIAS,AL001394,PERSON,P01394,0.9272,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8108056026663681,False,2025-06-02 22:29:31
RES001395,ALIAS,AL001395,PERSON,P01395,0.7921,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.7700804846955411,False,2026-08-20 20:54:23
RES001396,ALIAS,AL001396,PERSON,P01396,0.8777,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.9063126352433893,False,2025-02-02 01:40:33
RES001397,ALIAS,AL001397,PERSON,P01397,0.8427,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.9546428093253176,True,2025-04-10 12:31:49
RES001398,ALIAS,AL001398,PERSON,P01398,0.7690,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.8956012908847807,True,2025-12-19 19:11:55
RES001399,ALIAS,AL001399,PERSON,P01399,0.8874,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8342190133892358,True,2025-09-11 19:09:21
RES001400,ALIAS,AL001400,PERSON,P01400,0.8421,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.9507992510781795,False,2025-12-10 13:06:45
RES001401,ALIAS,AL001401,PERSON,P01401,0.8074,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.8074776687607226,True,2025-12-02 03:15:16
RES001402,ALIAS,AL001402,PERSON,P01402,0.9403,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.7137730163402336,True,2026-02-08 04:14:24
RES001403,ALIAS,AL001403,PERSON,P01403,0.8396,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.9429967599357026,True,2026-05-01 07:04:41
RES001404,ALIAS,AL001404,PERSON,P01404,0.9295,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8672052419699661,False,2026-05-09 11:21:54
RES001405,ALIAS,AL001405,PERSON,P01405,0.9300,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.7572892381393924,False,2025-01-26 19:01:56
RES001406,ALIAS,AL001406,PERSON,P01406,0.9567,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.8102130389207098,True,2025-07-07 04:34:53
RES001407,ALIAS,AL001407,PERSON,P01407,0.8718,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.8643325005016224,False,2025-08-08 04:04:16
RES001408,ALIAS,AL001408,PERSON,P01408,0.7802,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.9642040962204674,True,2026-08-04 22:02:26
RES001409,ALIAS,AL001409,PERSON,P01409,0.8216,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.7230445435791296,False,2025-11-23 14:34:02
RES001410,ALIAS,AL001410,PERSON,P01410,0.7809,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8160567672519218,False,2025-11-23 22:38:17
RES001411,ALIAS,AL001411,PERSON,P01411,0.9330,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8685812589354394,False,2025-03-07 18:13:02
RES001412,ALIAS,AL001412,PERSON,P01412,0.9013,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8258348940336792,True,2025-08-28 23:23:26
RES001413,ALIAS,AL001413,PERSON,P01413,0.8095,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8598991354390015,False,2025-09-11 07:55:27
RES001414,ALIAS,AL001414,PERSON,P01414,0.9360,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.7814104736948699,False,2026-03-12 19:47:33
RES001415,ALIAS,AL001415,PERSON,P01415,0.8946,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8257540698045395,False,2025-07-18 08:11:13
RES001416,ALIAS,AL001416,PERSON,P01416,0.8005,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.8866938073277728,False,2025-12-22 15:42:59
RES001417,ALIAS,AL001417,PERSON,P01417,0.9700,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.8757231446525606,True,2025-09-25 20:16:15
RES001418,ALIAS,AL001418,PERSON,P01418,0.9399,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8159656514930349,False,2025-12-08 17:06:27
RES001419,ALIAS,AL001419,PERSON,P01419,0.8559,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.717384661082824,False,2025-02-12 09:43:15
RES001420,ALIAS,AL001420,PERSON,P01420,0.8371,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.8251277118372335,True,2025-03-23 21:56:54
RES001421,ALIAS,AL001421,PERSON,P01421,0.9094,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.8140308515600351,True,2025-05-05 22:30:15
RES001422,ALIAS,AL001422,PERSON,P01422,0.8784,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8200231523880627,False,2026-04-25 17:56:32
RES001423,ALIAS,AL001423,PERSON,P01423,0.8407,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.8374931890045633,False,2025-07-24 05:18:33
RES001424,ALIAS,AL001424,PERSON,P01424,0.9687,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.8954793152109767,True,2025-04-28 13:51:25
RES001425,ALIAS,AL001425,PERSON,P01425,0.7711,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.8545880449247629,True,2025-04-04 02:53:31
RES001426,ALIAS,AL001426,PERSON,P01426,0.7926,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.8972655620591207,False,2026-06-19 19:04:49
RES001427,ALIAS,AL001427,PERSON,P01427,0.8059,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.9121501988280717,False,2026-06-08 12:11:38
RES001428,ALIAS,AL001428,PERSON,P01428,0.9616,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.7069397724340998,False,2025-02-02 18:06:19
RES001429,ALIAS,AL001429,PERSON,P01429,0.8707,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.8158577033013337,True,2025-02-24 20:17:14
RES001430,ALIAS,AL001430,PERSON,P01430,0.9799,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.9229628871208877,True,2026-05-19 16:06:18
RES001431,ALIAS,AL001431,PERSON,P01431,0.8553,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8372416733182956,False,2025-03-06 13:45:52
RES001432,ALIAS,AL001432,PERSON,P01432,0.8744,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.792524135197144,True,2025-03-29 04:07:22
RES001433,ALIAS,AL001433,PERSON,P01433,0.9434,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.9016093486367432,False,2025-06-12 10:10:29
RES001434,ALIAS,AL001434,PERSON,P01434,0.8328,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.7262707428079999,True,2026-04-13 18:59:20
RES001435,ALIAS,AL001435,PERSON,P01435,0.8655,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.7598155549346938,False,2026-08-31 08:44:21
RES001436,ALIAS,AL001436,PERSON,P01436,0.8995,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.886174214998086,True,2025-12-14 12:38:11
RES001437,ALIAS,AL001437,PERSON,P01437,0.9512,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.8160979705686887,True,2025-12-18 05:20:25
RES001438,ALIAS,AL001438,PERSON,P01438,0.8267,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.8983404933711849,False,2025-01-11 04:55:19
RES001439,ALIAS,AL001439,PERSON,P01439,0.8274,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.8651050980723628,False,2026-07-24 16:25:25
RES001440,ALIAS,AL001440,PERSON,P01440,0.8296,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.9225696508331054,True,2025-04-20 08:42:00
RES001441,ALIAS,AL001441,PERSON,P01441,0.8647,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8160350933116491,True,2025-05-09 05:40:29
RES001442,ALIAS,AL001442,PERSON,P01442,0.8902,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.7884880870736384,True,2025-11-13 13:00:06
RES001443,ALIAS,AL001443,PERSON,P01443,0.9592,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.7423985320598933,True,2026-02-23 19:48:44
RES001444,ALIAS,AL001444,PERSON,P01444,0.8209,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.7483071819938221,False,2026-03-14 06:27:20
RES001445,ALIAS,AL001445,PERSON,P01445,0.9179,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.854803844054057,False,2025-09-14 09:10:19
RES001446,ALIAS,AL001446,PERSON,P01446,0.8049,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.8004290092367103,False,2025-06-24 06:28:33
RES001447,ALIAS,AL001447,PERSON,P01447,0.7740,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.9643499811333305,True,2025-08-12 05:45:25
RES001448,ALIAS,AL001448,PERSON,P01448,0.8856,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.7442828146545079,False,2025-03-02 07:55:40
RES001449,ALIAS,AL001449,PERSON,P01449,0.8680,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.7226765611522147,False,2025-07-17 15:02:40
RES001450,ALIAS,AL001450,PERSON,P01450,0.7621,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.9145359101442454,False,2026-04-23 19:41:50
RES001451,ALIAS,AL001451,PERSON,P01451,0.9560,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.7051624986928061,False,2026-04-02 00:17:00
RES001452,ALIAS,AL001452,PERSON,P01452,0.8931,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.7853683015630188,True,2025-09-03 04:38:22
RES001453,ALIAS,AL001453,PERSON,P01453,0.8356,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.9696979613125383,True,2025-11-20 20:32:30
RES001454,ALIAS,AL001454,PERSON,P01454,0.8578,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.7288142835443802,True,2025-03-02 13:46:34
RES001455,ALIAS,AL001455,PERSON,P01455,0.9792,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.8992148028051492,True,2025-07-05 15:25:16
RES001456,ALIAS,AL001456,PERSON,P01456,0.8478,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8540679709949457,True,2025-01-10 07:49:13
RES001457,ALIAS,AL001457,PERSON,P01457,0.9585,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.9572979964478114,False,2025-06-08 13:21:00
RES001458,ALIAS,AL001458,PERSON,P01458,0.7992,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.9479016480591398,False,2025-02-18 23:14:49
RES001459,ALIAS,AL001459,PERSON,P01459,0.9202,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.8033663226624137,True,2026-08-01 17:50:15
RES001460,ALIAS,AL001460,PERSON,P01460,0.8614,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.882439690584612,True,2026-06-09 12:49:01
RES001461,ALIAS,AL001461,PERSON,P01461,0.8441,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8041586672158659,True,2025-06-10 16:20:15
RES001462,ALIAS,AL001462,PERSON,P01462,0.9147,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.7532836826779316,True,2026-06-06 02:52:31
RES001463,ALIAS,AL001463,PERSON,P01463,0.9222,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.8805955886342305,True,2025-01-31 22:41:42
RES001464,ALIAS,AL001464,PERSON,P01464,0.7792,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.9560673245315645,True,2025-06-13 08:47:09
RES001465,ALIAS,AL001465,PERSON,P01465,0.8495,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.7562920388671545,True,2025-04-30 23:23:43
RES001466,ALIAS,AL001466,PERSON,P01466,0.9636,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.7476336039089212,True,2025-11-22 17:55:18
RES001467,ALIAS,AL001467,PERSON,P01467,0.9324,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8228133137168356,True,2025-12-08 19:02:18
RES001468,ALIAS,AL001468,PERSON,P01468,0.8420,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.7729729530603853,True,2026-04-13 21:55:00
RES001469,ALIAS,AL001469,PERSON,P01469,0.9742,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.8797452837923069,True,2025-06-22 23:28:53
RES001470,ALIAS,AL001470,PERSON,P01470,0.9157,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.8176711586726987,True,2025-05-14 00:48:32
RES001471,ALIAS,AL001471,PERSON,P01471,0.7708,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.8675174806513424,False,2025-10-01 19:50:23
RES001472,ALIAS,AL001472,PERSON,P01472,0.9709,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.7049882908002222,False,2025-06-16 14:52:07
RES001473,ALIAS,AL001473,PERSON,P01473,0.9037,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.7320442062170075,True,2025-05-08 13:54:16
RES001474,ALIAS,AL001474,PERSON,P01474,0.8548,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.7060958467266324,False,2025-10-28 01:31:07
RES001475,ALIAS,AL001475,PERSON,P01475,0.8021,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.9625558781395636,False,2025-11-18 10:33:45
RES001476,ALIAS,AL001476,PERSON,P01476,0.9095,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.8263271418883034,False,2025-12-29 02:52:28
RES001477,ALIAS,AL001477,PERSON,P01477,0.8998,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.7219829732107839,False,2025-08-11 20:03:05
RES001478,ALIAS,AL001478,PERSON,P01478,0.8790,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.7181758723442788,False,2025-10-29 11:58:18
RES001479,ALIAS,AL001479,PERSON,P01479,0.7967,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.9603392245524296,False,2025-12-02 18:01:11
RES001480,ALIAS,AL001480,PERSON,P01480,0.8016,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.8522824597849918,False,2026-06-08 18:03:05
RES001481,ALIAS,AL001481,PERSON,P01481,0.9647,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.8860129653096214,False,2025-11-18 15:09:21
RES001482,ALIAS,AL001482,PERSON,P01482,0.8368,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.9388814135427705,False,2025-01-20 01:47:24
RES001483,ALIAS,AL001483,PERSON,P01483,0.8297,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.7898814077936943,False,2025-02-26 03:21:40
RES001484,ALIAS,AL001484,PERSON,P01484,0.7890,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8152181960950144,False,2025-11-12 19:57:32
RES001485,ALIAS,AL001485,PERSON,P01485,0.9350,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.9006303296368339,True,2026-02-23 10:03:18
RES001486,ALIAS,AL001486,PERSON,P01486,0.7617,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.7769079983738699,True,2025-06-25 00:53:55
RES001487,ALIAS,AL001487,PERSON,P01487,0.9756,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.9314668751641642,False,2025-08-26 14:06:41
RES001488,ALIAS,AL001488,PERSON,P01488,0.7818,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.7411997033226514,False,2025-06-29 06:47:28
RES001489,ALIAS,AL001489,PERSON,P01489,0.9571,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.9005373176129033,False,2025-06-07 15:31:39
RES001490,ALIAS,AL001490,PERSON,P01490,0.8057,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8005095311776287,True,2026-02-24 15:55:34
RES001491,ALIAS,AL001491,PERSON,P01491,0.7774,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.9087439247826423,False,2025-07-01 14:36:30
RES001492,ALIAS,AL001492,PERSON,P01492,0.7729,name_similarity;partial_context,SAME_ENTITY,HYBRID,0.7986480744675667,False,2026-02-25 16:43:55
RES001493,ALIAS,AL001493,PERSON,P01493,0.8340,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.9332906913993848,True,2026-04-01 04:45:23
RES001494,ALIAS,AL001494,PERSON,P01494,0.8557,alias_similarity;shared_context,SAME_ENTITY,HYBRID,0.8334890167646828,False,2026-03-25 23:35:20
RES001495,ALIAS,AL001495,PERSON,P01495,0.8912,phonetic_similarity;context_match,SAME_ENTITY,HYBRID,0.7314680548179998,False,2026-01-24 12:23:27
RES001496,ALIAS,AL001496,PERSON,P01496,0.8474,name_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8215133639507213,True,2026-02-18 23:09:18
RES001497,ALIAS,AL001497,PERSON,P01497,0.9246,identifier_similarity;source_agreement,SAME_ENTITY,HYBRID,0.8050372633973459,False,2026-06-09 00:38:59
